三月销售汇总表-店铺,三月销售汇总表-分类,三月销售汇总表-货品名称,三月销售汇总表-发货总量,三月销售汇总表-退货总量,三月销售汇总表-实际销售量,三月销售汇总表-发货总金额,三月销售汇总表-货品总成本,三月销售汇总表-货品总利润,三月销售汇总表-退货总金额,三月销售汇总表-退货总成本,三月销售汇总表-实际销售额,三月销售汇总表-实际总成本,三月销售汇总表-实际总利润,三月销售汇总表-赠品数量,快递费总金额
线下店铺,线上配节,配节-龙战江湖 尊享版1A(54/63/72/81),1,0,1,15,0,15,0,0,15,0,15,0.0,
线下店铺,线上配节,配节-龙战江湖 尊享版2A(54/63/72),1,0,1,0,0,0,0,0,0,0,0,0.0,
线下店铺,线上配节,配节-龙战江湖 尊享版3A(54/63/72),1,0,1,15,0,15,0,0,15,0,15,0.0,
线下店铺,线上配节,配节-（新）龙战悍5H尊享1A(54/63/72),2,0,2,50,0,50,0,0,50,0,50,0.0,
线下店铺,线上配节,配节-龙战技4H1A(63/72),1,0,1,15,0,15,0,0,15,0,15,0.0,
线下店铺,线上配节,配节-龙战技6H1A(45),1,0,1,0,0,0,0,0,0,0,0,0.0,
线下店铺,线上配节,配节-龙战技6H1A(54/63/72/81),1,0,1,15,0,15,0,0,15,0,15,0.0,
线下店铺,装备,赠品竿稍,1,0,1,0,0,0,0,0,0,0,0,1.0,
线下店铺,线下配节,配节-龙战江湖X3.5\5.4/6.3-2A,2,0,2,80,0,80,0,0,80,0,80,0.0,
线下店铺,无,看备注检查,16,0,16,0,0,0,0,0,0,0,0,9.0,
线下店铺,线上鱼竿,捷报连鲢5.4m,2,0,2,673,370,303,0,0,673,370,303,0.0,
线下店铺,线上鱼竿,捷报连鲢6.3m,2,0,2,829,430,399,0,0,829,430,399,0.0,
线下店铺,线上配节,配节-捷报连鲢1A54/63,2,0,2,0,0,0,0,0,0,0,0,0.0,
线下店铺,线上配节,配节-捷报连鲢2A54/63,2,0,2,0,0,0,0,0,0,0,0,0.0,
线下店铺,线下装备,第三款防晒服3XL,1,0,1,0,72,(72),0,0,0,72,(72),0.0,
线下店铺,线下装备,第三款防晒服2XL,3,0,3,0,197,(197),0,0,0,197,(197),2.0,
线下店铺,线下装备,第三款防晒服XL,2,0,2,0,137,(137),0,0,0,137,(137),0.0,
线下店铺,线下装备,第三款防晒服M,2,0,2,0,143,(143),0,0,0,143,(143),0.0,
线下店铺,装备,金色包角三件套-29钓箱配件,1,0,1,0,149,(149),0,0,0,149,(149),0.0,
线下店铺,装备,2900E钓箱  樱花粉,1,0,1,0,303,(303),0,0,0,303,(303),0.0,
线下店铺,线下赠品,第四款防晒服（层云白）3XL,2,0,2,0,146,(146),0,0,0,146,(146),0.0,
线下店铺,线上鱼竿,龙战技经典版5.4,1,0,1,0,175,(175),0,0,0,175,(175),0.0,
线下店铺,线上鱼竿,龙战技经典版7.2,2,0,2,0,470,(470),0,0,0,470,(470),0.0,
线下店铺,线上鱼竿,龙战技轻量版4.5,2,0,2,545,310,235,0,0,545,310,235,0.0,
线下店铺,线上鱼竿,龙战技轻量版5.4,3,0,3,1006,555,451,0,0,1006,555,451,0.0,
线下店铺,线上鱼竿,龙战技轻量版6.3,2,0,2,408,430,(22),0,0,408,430,(22),0.0,
线下店铺,线上鱼竿,龙战技轻量版7.2,2,0,2,0,510,(510),0,0,0,510,(510),0.0,
线下店铺,鱼竿配件,发光尾丝-龙战技轻量4.5/4.8/5.4/5.7,4,0,4,10,28,(18),0,0,10,28,(18),0.0,
线下店铺,线上配节,配节-龙战技轻量版1A-4.5,2,0,2,0,0,0,0,0,0,0,0,0.0,
线下店铺,线上配节,配节-龙战技轻量版1A-5.4,2,0,2,10,0,10,0,0,10,0,10,0.0,
线下店铺,线上配节,配节-龙战技经典版2A-3.6/4.5,2,0,2,65,0,65,0,0,65,0,65,0.0,
线下店铺,钩,正钓小炮钩号9#线号0.4/0.6,1,0,1,0,19,(19),0,0,0,19,(19),0.0,
线下店铺,无,帽子-第九款浅灰迷彩F,67,0,67,0,1339,(1339),0,0,0,1339,(1339),3.0,
线下店铺,装备,第一款POLO衫（黑）3XL,1,0,1,0,53,(53),0,0,0,53,(53),0.0,
线下店铺,线下赠品,第一款POLO衫（白）3XL,1,0,1,0,53,(53),0,0,0,53,(53),0.0,
线下店铺,线下赠品,鱼护40*2.5竞技,2,0,2,0,152,(152),0,0,0,152,(152),0.0,
线下店铺,无,帽子-第九款深灰迷彩F,59,0,59,0,1180,(1180),0,0,0,1180,(1180),0.0,
线下店铺,装备,新款缠把带1.5M（绿）,6,0,6,0,32,(32),0,0,0,32,(32),3.0,
线下店铺,装备,新款缠把带2.0M（绿）,1,0,1,0,6,(6),0,0,0,6,(6),0.0,
线下店铺,装备,新款缠把带1.5M（粉）,2,0,2,0,10,(10),0,0,0,10,(10),0.0,
线下店铺,装备,新款缠把带2.0M（粉）,1,0,1,0,6,(6),0,0,0,6,(6),0.0,
线下店铺,装备,新款缠把带1.5M（橙）,2,0,2,0,10,(10),0,0,0,10,(10),0.0,
线下店铺,装备,新款缠把带2.0M（橙）,1,0,1,0,6,(6),0,0,0,6,(6),0.0,
线下店铺,线上鱼竿,龙战悍5.5H3.6m,2,0,2,230,270,(40),0,0,230,270,(40),0.0,
线下店铺,线上鱼竿,龙战悍5.5H3.9m,1,0,1,0,145,(145),0,0,0,145,(145),0.0,
线下店铺,线上鱼竿,龙战悍5.5H4.5m,2,0,2,286,330,(44),0,0,286,330,(44),0.0,
线下店铺,线上鱼竿,龙战悍5.5H5.4m,1,0,1,335,185,150,0,0,335,185,150,0.0,
线下店铺,线上鱼竿,龙战悍5.5H6.3m,1,0,1,391,215,176,0,0,391,215,176,0.0,
线下店铺,线上鱼竿,龙战悍5.5H7.2m,2,0,2,0,510,(510),0,0,0,510,(510),0.0,
线下店铺,线上鱼竿,龙战悍6.5H3.6m,3,0,3,489,405,84,0,0,489,405,84,0.0,
线下店铺,线上鱼竿,龙战悍6.5H3.9m,3,0,3,545,435,110,0,0,545,435,110,0.0,
线下店铺,线上鱼竿,龙战悍6.5H4.5m,3,0,3,587,525,62,0,0,587,525,62,0.0,
线下店铺,线上鱼竿,龙战悍6.5H5.4m,2,0,2,699,370,329,0,0,699,370,329,0.0,
线下店铺,线上鱼竿,龙战悍6.5H6.3m,2,0,2,811,440,371,0,0,811,440,371,0.0,
线下店铺,线上鱼竿,龙战悍6.5H7.2m,3,0,3,923,780,143,0,0,923,780,143,0.0,
线下店铺,装备,打窝勺100cm（紫）,1,0,1,0,17,(17),0,0,0,17,(17),1.0,
线下店铺,线上配节,配节-龙战悍5.5H-1A-36/45,2,0,2,0,0,0,0,0,0,0,0,0.0,
线下店铺,线上配节,配节-龙战悍5.5H-2A-36/45,1,0,1,0,0,0,0,0,0,0,0,0.0,
线下店铺,线上配节,配节-龙战悍5.5H-3A-36/45,1,0,1,0,0,0,0,0,0,0,0,0.0,
线下店铺,线上配节,配节-龙战悍5.5H-2A-63/72,1,0,1,0,0,0,0,0,0,0,0,0.0,
线下店铺,线上配节,配节-龙战悍6.5H-1A-36/45,3,0,3,0,0,0,0,0,0,0,0,0.0,
线下店铺,线上配节,配节-龙战悍6.5H-2A-36/45,2,0,2,0,0,0,0,0,0,0,0,0.0,
线下店铺,线上配节,配节-龙战悍6.5H-3A-36/45,2,0,2,0,0,0,0,0,0,0,0,0.0,
线下店铺,线上配节,配节-龙战悍6.5H-1A-63/72,3,0,3,0,0,0,0,0,0,0,0,0.0,
线下店铺,线上配节,配节-龙战悍6.5H-2A-63/72,2,0,2,0,0,0,0,0,0,0,0,0.0,
线下店铺,线上配节,配节-龙战悍6.5H-3A-63/72,2,0,2,0,0,0,0,0,0,0,0,0.0,
线下店铺,线上鱼竿,龙战技轻量版3.9,1,0,1,0,135,(135),0,0,0,135,(135),0.0,
线下店铺,线上鱼竿,龙战悍6.5H2.7m,2,0,2,349,180,169,0,0,349,180,169,0.0,
线下店铺,线上鱼竿,龙战悍6.5H3.0m,2,0,2,391,190,201,0,0,391,190,201,0.0,
线下店铺,线上鱼竿,龙战技全能7.2m（灰）,2,0,2,0,460,(460),0,0,0,460,(460),0.0,
线下店铺,装备,多功能开饵桶19L(蓝）,1,1,0,0,54,(54),0,55,0,(0),0,0.0,
线下店铺,装备,新款开饵盆全套装（5件套）,1,0,1,0,29,(29),0,0,0,29,(29),0.0,
线下店铺,线上鱼竿,惊岸支架210,1,0,1,0,96,(96),0,0,0,96,(96),0.0,
线下店铺,线上鱼竿,惊岸支架240,1,0,1,0,106,(106),0,0,0,106,(106),0.0,
线下店铺,线上鱼竿,惊岸抄网210,1,0,1,0,51,(51),0,0,0,51,(51),0.0,
线下店铺,线上鱼竿,惊岸抄网240,1,0,1,0,61,(61),0,0,0,61,(61),0.0,
线下店铺,线,新款龙战线组5.4*1.5#,2,0,2,0,4,(4),0,0,0,4,(4),2.0,
线下店铺,装备,点磁盘（粉色）,1,0,1,0,17,(17),0,0,0,17,(17),0.0,
线下店铺,装备,点磁盘（蒂芙尼蓝色）,1,0,1,0,17,(17),0,0,0,17,(17),0.0,
线下店铺,线上鱼竿,龙战技·鲇8.1m,3,0,3,931,780,151,0,0,931,780,151,0.0,
线下店铺,线上鱼竿,龙战技·鲇10m,2,0,2,797,620,177,0,0,797,620,177,0.0,
线下店铺,线上鱼竿,龙战技·鲇11m,3,0,3,1339,990,349,0,0,1339,990,349,0.0,
线下店铺,线上鱼竿,龙战技·鲇12m,3,0,3,958,1080,(122),0,0,958,1080,(122),0.0,
线下店铺,线上鱼竿,龙战技·鲇13m,1,0,1,0,390,(390),0,0,0,390,(390),0.0,
线下店铺,线上鱼竿,龙战技·鲇14m,1,0,1,558,410,148,0,0,558,410,148,0.0,
线下店铺,线上鱼竿,龙战技·鲇15m,1,0,1,606,430,176,0,0,606,430,176,0.0,
线下店铺,装备,高档缠把带1.5m黑色,1,0,1,0,9,(9),0,0,0,9,(9),0.0,
线下店铺,装备,高档缠把带1.5m蓝色,1,0,1,0,9,(9),0,0,0,9,(9),0.0,
线下店铺,装备,高档缠把带2.0m蓝色,1,0,1,0,10,(10),0,0,0,10,(10),0.0,
线下店铺,装备,高档缠把带2.0m黑色,1,0,1,0,10,(10),0,0,0,10,(10),0.0,
线下店铺,线上鱼竿,龙战悍8.5H3.6m,4,0,4,0,620,(620),0,0,0,620,(620),0.0,
线下店铺,线上鱼竿,龙战悍8.5H4.5m,4,0,4,0,740,(740),0,0,0,740,(740),0.0,
线下店铺,线上鱼竿,龙战悍8.5H3.0m,1,0,1,0,125,(125),0,0,0,125,(125),0.0,
线下店铺,线上鱼竿,龙战悍8.5H3.3m,2,0,2,0,268,(268),0,0,0,268,(268),0.0,
线下店铺,线上鱼竿,龙战悍8.5H3.9m,3,0,3,0,495,(495),0,0,0,495,(495),0.0,
线下店铺,线上鱼竿,龙战技全能4.5m（粉）,1,0,1,0,155,(155),0,0,0,155,(155),0.0,
线下店铺,线上鱼竿,龙战技全能7.2m（粉）,2,0,2,0,460,(460),0,0,0,460,(460),0.0,
线下店铺,线上鱼竿,龙战技全能7.5m（粉）,2,0,2,0,520,(520),0,0,0,520,(520),0.0,
线下店铺,线上鱼竿,龙战技全能8.1m（粉）,3,0,3,0,885,(885),0,0,0,885,(885),0.0,
线下店铺,线上鱼竿,龙战技全能9m（粉）,1,0,1,0,315,(315),0,0,0,315,(315),0.0,
线下店铺,线上鱼竿,龙战技全能3.6m（灰）,1,0,1,0,125,(125),0,0,0,125,(125),0.0,
线下店铺,线上鱼竿,龙图支架270,1,0,1,0,69,(69),0,0,0,69,(69),0.0,
线下店铺,线上鱼竿,龙图抄网270,1,0,1,0,58,(58),0,0,0,58,(58),0.0,
线下店铺,装备,支架头（龙图）,1,0,1,0,4,(4),0,0,0,4,(4),1.0,
线下店铺,线上鱼竿,龙战极轻量3.6m,11,0,11,0,1433,(1433),0,0,0,1433,(1433),0.0,
线下店铺,线上鱼竿,龙战极轻量4.5m,10,0,10,0,1650,(1650),0,0,0,1650,(1650),0.0,
线下店铺,线上鱼竿,龙战极轻量5.4m,11,0,11,479,2145,(1666),0,0,479,2145,(1666),0.0,
线下店铺,线上鱼竿,龙战极轻量6.3m,4,0,4,0,900,(900),0,0,0,900,(900),0.0,
线下店铺,线上鱼竿,龙战极轻量7.2m,7,0,7,0,1855,(1855),0,0,0,1855,(1855),0.0,
线下店铺,线上鱼竿,龙战极轻量8.1m,1,0,1,0,304,(304),0,0,0,304,(304),0.0,
线下店铺,线下鱼竿,羽战·鲫3.6m,2,0,2,0,270,(270),0,0,0,270,(270),0.0,
线下店铺,线下鱼竿,羽战·鲫4.5m,2,0,2,0,330,(330),0,0,0,330,(330),0.0,
线下店铺,线下鱼竿,羽战·鲫5.4m,2,0,2,0,390,(390),0,0,0,390,(390),0.0,
线下店铺,线下鱼竿,羽战极轻量3.6m,1,0,1,0,135,(135),0,0,0,135,(135),0.0,
线下店铺,线下鱼竿,羽战极轻量4.5m,2,0,2,0,330,(330),0,0,0,330,(330),0.0,
线下店铺,线下鱼竿,羽战极轻量5.4m,1,0,1,0,195,(195),0,0,0,195,(195),0.0,
线下店铺,线下鱼竿,羽战极轻量6.3m,1,0,1,0,225,(225),0,0,0,225,(225),0.0,
线下店铺,线上鱼竿,帝战羽铂金II代3.6m,2,0,2,0,270,(270),0,0,0,270,(270),0.0,
线下店铺,线上鱼竿,帝战羽铂金II代4.5m,3,0,3,0,495,(495),0,0,0,495,(495),0.0,
线下店铺,线上鱼竿,帝战羽铂金II代5.4m,1,0,1,0,195,(195),0,0,0,195,(195),0.0,
线下店铺,线上鱼竿,帝战羽铂金II代7.2m,1,0,1,0,275,(275),0,0,0,275,(275),0.0,
线下店铺,线上鱼竿,龙战技.鲇MAX 11m,1,0,1,0,0,0,0,0,0,0,0,0.0,
线下店铺,线上鱼竿,巧渔鲫PRO3.9m,1,0,1,0,150,(150),0,0,0,150,(150),0.0,
线下店铺,线上鱼竿,巧渔鲫PRO5.4m,1,0,1,0,195,(195),0,0,0,195,(195),0.0,
线下店铺,线上鱼竿,帝战PRO6.3m,1,0,1,0,0,0,0,0,0,0,0,0.0,
线下店铺,线上鱼竿,帝战MAX7.2m,1,0,1,0,0,0,0,0,0,0,0,0.0,
线下店铺,线上鱼竿,帝战MAX8.1m,1,0,1,0,0,0,0,0,0,0,0,0.0,
线下店铺,线上鱼竿,龙战技MAX7.2m,1,0,1,0,0,0,0,0,0,0,0,0.0,
线下店铺,线上鱼竿,龙战技MAX8.1m,1,0,1,0,0,0,0,0,0,0,0,0.0,
线下店铺,线上鱼竿,轻硬峰PRO6.3m,1,0,1,0,235,(235),0,0,0,235,(235),0.0,
线下店铺,线上鱼竿,轻硬峰PRO8.1m,1,0,1,0,315,(315),0,0,0,315,(315),0.0,
线下店铺,线下鱼竿,羽战尊经典二代3.6m,2,0,2,0,0,0,0,0,0,0,0,0.0,
线下店铺,线下鱼竿,羽战尊经典二代3.9m,1,0,1,0,0,0,0,0,0,0,0,0.0,
线下店铺,线下鱼竿,羽战尊经典二代4.5m,2,0,2,0,0,0,0,0,0,0,0,0.0,
线下店铺,线下鱼竿,羽战尊经典二代5.4m,2,0,2,0,0,0,0,0,0,0,0,0.0,
(抖音)运动户外旗舰店,线下鱼竿,魁战悍9H ㈨270,1,0,1,438,150,288,0,0,438,150,288,0.0,
(抖音)运动户外旗舰店,线下鱼竿,魁战悍9H ㈨300,1,0,1,478,165,313,0,0,478,165,313,0.0,
(抖音)运动户外旗舰店,线下鱼竿,魁战悍9H ㈨450,1,0,1,788,270,518,0,0,788,270,518,0.0,
(抖音)运动户外旗舰店,线下鱼竿,魁战悍12H №⒓【3.6m】,2,0,2,1477,400,1077,0,0,1477,400,1077,0.0,
(抖音)运动户外旗舰店,无,运费1元,14,0,14,572,0,572,0,0,572,0,572,10.0,
(抖音)运动户外旗舰店,无,运费10元,6,0,6,0,0,0,0,0,0,0,0,5.0,
(抖音)运动户外旗舰店,无,运费15元,9,0,9,0,0,0,0,0,0,0,0,9.0,
(抖音)运动户外旗舰店,无,杆袋型号备注,5,0,5,0,0,(0),0,0,0,0,(0),5.0,
(抖音)运动户外旗舰店,无,补发配件,1,0,1,0,0,0,0,0,0,0,0,1.0,
(抖音)运动户外旗舰店,无,配节型号备注,18,0,18,305,0,305,0,0,305,0,305,0.0,
(抖音)运动户外旗舰店,无,前堵型号备注,12,0,12,33,1,32,0,0,33,1,32,9.0,
(抖音)运动户外旗舰店,无,前堵和尾丝型号备注,1,0,1,92,0,92,0,0,92,0,92,0.0,
(抖音)运动户外旗舰店,无,尾丝型号备注,5,0,5,30,0,30,0,0,30,0,30,2.0,
(抖音)运动户外旗舰店,无,运费20元,186,0,186,215,0,215,0,0,215,0,215,184.0,
(抖音)运动户外旗舰店,线下鱼竿,魁战悍9H ㈨480,1,0,1,1058,305,753,0,0,1058,305,753,0.0,
(抖音)运动户外旗舰店,线下鱼竿,【帝】帝战羽（轻奢）3.6米,1,0,1,594,155,439,0,0,594,155,439,0.0,
(抖音)运动户外旗舰店,线下鱼竿,【帝】帝战羽（轻奢）3.9米,2,1,1,1385,340,1045,730,170,655,170,485,0.0,
(抖音)运动户外旗舰店,线下鱼竿,【帝】帝战羽（轻奢）6.3米,1,0,1,1042,270,772,0,0,1042,270,772,0.0,
(抖音)运动户外旗舰店,线下鱼竿,【帝】帝战羽〈铂金版〉【5.4】,1,0,1,952,245,707,0,0,952,245,707,0.0,
(抖音)运动户外旗舰店,线下鱼竿,魁战羽·铂金版2代4.5,1,0,1,92,215,(123),0,0,92,215,(123),0.0,
(抖音)运动户外旗舰店,装备,小竿包白色,189,2,187,0,5634,(5634),0,60,0,5574,(5574),5.0,
(抖音)运动户外旗舰店,线下鱼竿,魁战悍15H3.3,1,0,1,662,195,467,0,0,662,195,467,0.0,
(抖音)运动户外旗舰店,线下鱼竿,羽战尊【羽】经典4.5,1,0,1,1699,275,1424,0,0,1699,275,1424,0.0,
(抖音)运动户外旗舰店,线下鱼竿,羽战悍·羽五450,1,0,1,1299,260,1039,0,0,1299,260,1039,0.0,
(抖音)运动户外旗舰店,装备,毛巾-登山扣30*30,1,0,1,0,1,(1),0,0,0,1,(1),1.0,
(抖音)运动户外旗舰店,线下鱼竿,魁战羽·轻量·尊享版/叁代叁代390,1,0,1,537,191,346,0,0,537,191,346,0.0,
(抖音)运动户外旗舰店,线下赠品,2022款灰白冲锋衣X X X L,1,0,1,0,130,(130),0,0,0,130,(130),1.0,
(抖音)运动户外旗舰店,线下鱼竿,魁战尊享 Ⓢ版450,1,0,1,675,190,485,0,0,675,190,485,0.0,
(抖音)运动户外旗舰店,线下鱼竿,魁战羽·铂金叁代（轻量）450,1,0,1,752,169,583,0,0,752,169,583,0.0,
(抖音)运动户外旗舰店,线上鱼竿,新轻硬峰【4.5m】,6,2,4,2915,1140,1775,1143,380,1772,760,1012,0.0,
(抖音)运动户外旗舰店,线上鱼竿,新轻硬峰【4.8m】,1,0,1,691,207,484,0,0,691,207,484,0.0,
(抖音)运动户外旗舰店,线上鱼竿,新轻硬峰【5.4m】,1,0,1,551,235,316,0,0,551,235,316,0.0,
(抖音)运动户外旗舰店,线上鱼竿,新轻硬峰【5.7m】,3,1,2,2055,767,1288,608,256,1447,511,936,0.0,
(抖音)运动户外旗舰店,线上鱼竿,新轻硬峰【6.3m】,2,1,1,1575,550,1025,894,275,681,275,406,0.0,
(抖音)运动户外旗舰店,线上鱼竿,新轻硬峰【7.2m】,2,0,2,1480,630,850,0,0,1480,630,850,0.0,
(抖音)运动户外旗舰店,线,鱼线「粹」强拉力【道系1.5#】,1,1,0,0,9,(9),0,9,0,0,0,1.0,
(抖音)运动户外旗舰店,装备,新款碳素网头40#,7,0,7,785,369,416,0,0,785,369,416,0.0,
(抖音)运动户外旗舰店,装备,方形小鱼护25*2.0m,7,0,7,0,350,(350),0,0,0,350,(350),6.0,
(抖音)运动户外旗舰店,装备,新款铝合金网头40#,5,0,5,225,140,85,0,0,225,140,85,2.0,
(抖音)运动户外旗舰店,装备,铝合金网头【蓝色】40#,1,0,1,0,19,(19),0,0,0,19,(19),1.0,
(抖音)运动户外旗舰店,线上鱼竿,龙战江湖（尊享版）3.6,4,2,2,788,520,268,394,260,394,260,134,0.0,
(抖音)运动户外旗舰店,线上鱼竿,龙战江湖（尊享版）3.9,1,0,1,218,145,73,0,0,218,145,73,0.0,
(抖音)运动户外旗舰店,线上鱼竿,龙战江湖（尊享版）4.5,6,1,5,1428,960,468,238,160,1190,800,390,0.0,
(抖音)运动户外旗舰店,线上鱼竿,龙战江湖（尊享版）5.4,6,1,5,1734,1140,594,289,190,1445,950,495,0.0,
(抖音)运动户外旗舰店,线上鱼竿,龙战江湖（尊享版）6.3,2,1,1,680,441,239,340,220,340,220,120,0.0,
(抖音)运动户外旗舰店,线上鱼竿,龙战江湖（尊享版）8.1,2,1,1,782,600,182,391,300,391,300,91,0.0,
(抖音)运动户外旗舰店,线上鱼竿,龙战江湖 大物版450,2,0,2,494,270,224,0,0,494,270,224,0.0,
(抖音)运动户外旗舰店,线上鱼竿,龙战江湖 大物版480,42,0,42,0,6308,(6308),0,0,0,6308,(6308),0.0,
(抖音)运动户外旗舰店,线上鱼竿,龙战江湖 大物版540,1,1,0,279,165,114,279,165,0,0,0,0.0,
(抖音)运动户外旗舰店,线上鱼竿,龙战江湖 大物版570,1,0,1,299,178,121,0,0,299,178,121,0.0,
(抖音)运动户外旗舰店,线上鱼竿,龙战江湖 大物版630,2,0,2,658,380,278,0,0,658,380,278,0.0,
(抖音)运动户外旗舰店,线上鱼竿,龙战江湖 大物版720,2,0,2,678,420,258,0,0,678,420,258,0.0,
(抖音)运动户外旗舰店,线上鱼竿,龙战江湖 大物版810,1,0,1,389,240,149,0,0,389,240,149,0.0,
(抖音)运动户外旗舰店,线上鱼竿,龙战江湖 大物版900,1,1,0,409,271,138,409,271,0,0,0,0.0,
(抖音)运动户外旗舰店,线上鱼竿,巧渔鲫珍珠白3.6米,2,0,2,703,286,417,0,0,703,286,417,0.0,
(抖音)运动户外旗舰店,线上鱼竿,巧渔鲫珍珠白3.9米,4,0,4,1650,632,1018,0,0,1650,632,1018,0.0,
(抖音)运动户外旗舰店,线上鱼竿,巧渔鲫珍珠白4.8米,6,0,6,2650,1128,1522,0,0,2650,1128,1522,1.0,
(抖音)运动户外旗舰店,线上鱼竿,巧渔鲫珍珠白5.4米,5,1,4,2811,1020,1791,563,204,2248,816,1433,0.0,
(抖音)运动户外旗舰店,装备,小竿包黑色,382,9,373,15,11841,(11826),0,279,15,11562,(11547),95.0,
(抖音)运动户外旗舰店,装备,小竿包蓝色,144,12,132,229,4239,(4010),122,353,107,3886,(3779),139.0,
(抖音)运动户外旗舰店,线上鱼竿,龙战技5H3.6,1,0,1,208,130,78,0,0,208,130,78,0.0,
(抖音)运动户外旗舰店,线上鱼竿,龙战技5H6.3,3,1,2,712,660,52,341,220,371,440,(69),0.0,
(抖音)运动户外旗舰店,线上鱼竿,龙战技5H7.2,3,0,3,1145,765,380,0,0,1145,765,380,0.0,
(抖音)运动户外旗舰店,线上鱼竿,龙战技5H8.1,3,1,2,1273,900,373,424,300,849,600,249,0.0,
(抖音)运动户外旗舰店,线上鱼竿,龙战技6H3.6m,3,0,3,649,345,304,0,0,649,345,304,0.0,
(抖音)运动户外旗舰店,线上鱼竿,龙战技6H4.8m,1,1,0,368,145,223,368,145,0,0,0,0.0,
(抖音)运动户外旗舰店,线上鱼竿,龙战技6H5.7m,3,0,3,971,516,455,0,0,971,516,455,0.0,
(抖音)运动户外旗舰店,线上鱼竿,龙战技6H6.3m,4,0,4,1397,740,657,0,0,1397,740,657,0.0,
(抖音)运动户外旗舰店,线上鱼竿,龙战技6H7.2m,5,2,3,1952,1025,927,781,410,1171,615,556,0.0,
(抖音)运动户外旗舰店,线上鱼竿,龙战技5H4.8,1,1,0,264,175,89,264,175,0,0,0,0.0,
(抖音)运动户外旗舰店,线上鱼竿,龙战技5H5.7,1,0,1,315,205,110,0,0,315,205,110,0.0,
(抖音)运动户外旗舰店,线上鱼竿,（新）龙战悍6H尊享360,7,1,6,1705,945,760,248,135,1457,810,647,0.0,
(抖音)运动户外旗舰店,线上鱼竿,（新）龙战悍6H尊享630,3,0,3,1173,765,408,0,0,1173,765,408,0.0,
(抖音)运动户外旗舰店,线上鱼竿,（新）龙战悍6H尊享390,4,0,4,1095,620,475,0,0,1095,620,475,0.0,
(抖音)运动户外旗舰店,线上鱼竿,（新）龙战悍6H尊享480,3,0,3,968,585,384,0,0,968,585,384,0.0,
(抖音)运动户外旗舰店,线上鱼竿,（新）龙战悍6H尊享570,7,0,7,2630,1645,985,0,0,2630,1645,985,0.0,
(抖音)运动户外旗舰店,线上鱼竿,（新）龙战悍5H尊享/⑸3.6米,3,0,3,717,360,357,0,0,717,360,357,0.0,
(抖音)运动户外旗舰店,线上鱼竿,（新）龙战悍5H尊享/⑸4.5米,4,1,3,1160,600,560,290,150,870,450,420,0.0,
(抖音)运动户外旗舰店,线上鱼竿,（新）龙战悍5H尊享/⑸5.4米,3,0,3,879,570,309,0,0,879,570,309,0.0,
(抖音)运动户外旗舰店,线上鱼竿,（新）龙战悍5H尊享/⑸6.3米,3,1,2,1083,690,393,382,230,701,460,241,0.0,
(抖音)运动户外旗舰店,线上鱼竿,（新）龙战悍5H尊享/⑸7.2米,2,0,2,792,520,272,0,0,792,520,272,0.0,
(抖音)运动户外旗舰店,线上鱼竿,（新）龙战悍5H尊享/⑸3.9米,2,0,2,530,270,260,0,0,530,270,260,0.0,
(抖音)运动户外旗舰店,线上鱼竿,（新）龙战悍5H尊享/⑸5.7米,1,1,0,367,210,157,369,210,(2),0,(2),0.0,
(抖音)运动户外旗舰店,线上手把,手把-龙战技6H5.4m,1,0,1,92,80,12,0,0,92,80,12,0.0,
(抖音)运动户外旗舰店,线上配节,配节-新轻硬峰1A(45),1,0,1,0,0,0,0,0,0,0,0,0.0,
(抖音)运动户外旗舰店,线上配节,配节-新轻硬峰2A(45),1,0,1,15,0,15,0,0,15,0,15,0.0,
(抖音)运动户外旗舰店,线上配节,配节-新轻硬峰1A(54/63),2,0,2,30,0,30,0,0,30,0,30,0.0,
(抖音)运动户外旗舰店,线上配节,配节-新轻硬峰2A(54/63),2,0,2,15,0,15,0,0,15,0,15,0.0,
(抖音)运动户外旗舰店,线上配节,配节-新轻硬峰1A(72),1,0,1,8,0,8,0,0,8,0,8,0.0,
(抖音)运动户外旗舰店,线上配节,配节-龙战极（尊享版）5A(63/72),1,0,1,15,0,15,0,0,15,0,15,0.0,
(抖音)运动户外旗舰店,线上配节,配节-龙战江湖（典藏）1A(54/63/72),1,0,1,15,0,15,0,0,15,0,15,0.0,
(抖音)运动户外旗舰店,线上配节,配节-龙战江湖（典藏）2A(54/63/72),1,0,1,15,0,15,0,0,15,0,15,0.0,
(抖音)运动户外旗舰店,线上配节,配节-巧渔鲫珍珠白1A(39),1,0,1,15,0,15,0,0,15,0,15,0.0,
(抖音)运动户外旗舰店,线上配节,配节-巧渔鲫珍珠白1A(45),1,0,1,8,0,8,0,0,8,0,8,0.0,
(抖音)运动户外旗舰店,线上配节,配节-巧渔鲫珍珠白1A(48),1,0,1,0,0,0,0,0,0,0,0,1.0,
(抖音)运动户外旗舰店,线上配节,配节-巧渔鲫珍珠白1A(54),4,0,4,38,0,38,0,0,38,0,38,0.0,
(抖音)运动户外旗舰店,线上配节,配节-巧渔鲫珍珠白4A(54),1,0,1,0,0,0,0,0,0,0,0,1.0,
(抖音)运动户外旗舰店,线上配节,配节-龙战江湖 大物版1A(36/45),1,0,1,0,0,0,0,0,0,0,0,0.0,
