日期,监测点位,二氧化硫,二氧化氮,可吸入颗粒物,一氧化碳,臭氧,细颗粒物,空气质量指数,首要污染物,AQI指数级别,AQI指数类别
2020-08-11,汉口江滩,5,44,37,18,49,32,49,--,一级,优
2020-08-10,汉口江滩,5,48,20,12,40,16,48,--,一级,优
2020-08-10,汉口江滩,5,48,20,12,40,16,48,--,一级,优
2020-08-09,汉口江滩,5,44,24,14,38,22,44,--,一级,优
2020-08-09,汉口江滩,5,44,24,14,38,22,44,--,一级,优
2020-08-08,汉口江滩,5,45,32,12,41,23,45,--,一级,优
2020-08-08,汉口江滩,5,45,32,12,41,23,45,--,一级,优
2020-08-07,汉口江滩,5,44,28,13,35,10,44,--,一级,优
2020-08-07,汉口江滩,5,44,28,13,35,10,44,--,一级,优
2020-08-06,汉口江滩,5,40,22,10,33,13,40,--,一级,优
2020-08-06,汉口江滩,5,40,22,10,33,13,40,--,一级,优
2020-08-05,汉口江滩,5,82,56,14,43,48,82,NO2,二级,良
2020-08-05,汉口江滩,5,82,56,14,43,48,82,NO2,二级,良
2020-08-04,汉口江滩,5,98,59,22,87,55,98,NO2,二级,良
2020-08-04,汉口江滩,5,98,59,22,87,55,98,NO2,二级,良
2020-08-03,汉口江滩,5,70,32,11,39,25,70,NO2,二级,良
2020-08-03,汉口江滩,5,70,32,11,39,25,70,NO2,二级,良
2020-08-02,汉口江滩,4,65,37,14,40,29,65,NO2,二级,良
2020-08-02,汉口江滩,4,65,37,14,40,29,65,NO2,二级,良
2020-08-01,汉口江滩,0,0,0,0,0,0,0,--,--,--
2020-08-01,汉口江滩,0,0,0,0,0,0,0,--,--,--
2020-07-31,汉口江滩,0,0,0,0,0,0,0,--,--,--
2020-07-31,汉口江滩,0,0,0,0,0,0,0,--,--,--
2020-07-30,汉口江滩,0,0,0,0,0,0,0,--,--,--
2020-07-29,汉口江滩,0,0,0,0,0,0,0,--,--,--
2020-07-29,汉口江滩,0,0,0,0,0,0,0,--,--,--
2020-07-28,汉口江滩,0,0,0,0,0,0,0,--,--,--
2020-07-28,汉口江滩,0,0,0,0,0,0,0,--,--,--
2020-07-27,汉口江滩,0,0,0,0,0,0,0,--,--,--
2020-07-27,汉口江滩,0,0,0,0,0,0,0,--,--,--
2020-07-26,汉口江滩,0,0,0,0,0,0,0,--,--,--
2020-07-26,汉口江滩,0,0,0,0,0,0,0,--,--,--
2020-07-25,汉口江滩,0,0,0,0,0,0,0,--,--,--
2020-07-25,汉口江滩,0,0,0,0,0,0,0,--,--,--
2020-07-24,汉口江滩,0,0,0,0,0,0,0,--,--,--
2020-07-24,汉口江滩,0,0,0,0,0,0,0,--,--,--
2020-07-23,汉口江滩,0,0,0,0,0,0,0,--,--,--
2020-07-23,汉口江滩,0,0,0,0,0,0,0,--,--,--
2020-07-22,汉口江滩,0,0,0,0,0,0,0,--,--,--
2020-07-22,汉口江滩,0,0,0,0,0,0,0,--,--,--
2020-07-21,汉口江滩,0,0,0,0,0,0,0,--,--,--
2020-07-21,汉口江滩,0,0,0,0,0,0,0,--,--,--
2020-07-20,汉口江滩,0,0,0,0,0,0,0,--,--,--
2020-07-20,汉口江滩,0,0,0,0,0,0,0,--,--,--
2020-07-19,汉口江滩,0,0,0,0,0,0,0,--,--,--
2020-07-19,汉口江滩,0,0,0,0,0,0,0,--,--,--
2020-07-18,汉口江滩,0,0,0,0,0,0,0,--,--,--
2020-07-18,汉口江滩,0,0,0,0,0,0,0,--,--,--
2020-07-17,汉口江滩,0,0,0,0,0,0,0,--,--,--
2020-07-17,汉口江滩,0,0,0,0,0,0,0,--,--,--
2020-07-16,汉口江滩,0,0,0,0,0,0,0,--,--,--
2020-07-16,汉口江滩,0,0,0,0,0,0,0,--,--,--
2020-07-15,汉口江滩,0,0,0,0,0,0,0,--,--,--
2020-07-15,汉口江滩,0,0,0,0,0,0,0,--,--,--
2020-07-14,汉口江滩,0,0,0,0,0,0,0,--,--,--
2020-07-14,汉口江滩,0,0,0,0,0,0,0,--,--,--
2020-07-13,汉口江滩,0,0,0,0,0,0,0,--,--,--
2020-07-13,汉口江滩,0,0,0,0,0,0,0,--,--,--
2020-07-12,汉口江滩,0,0,0,0,0,0,0,--,--,--
2020-07-12,汉口江滩,0,0,0,0,0,0,0,--,--,--
2020-07-11,汉口江滩,0,0,0,0,0,0,0,--,--,--
2020-07-11,汉口江滩,0,0,0,0,0,0,0,--,--,--
2020-07-10,汉口江滩,4,54,52,26,77,50,77,O3_8h,二级,良
2020-07-10,汉口江滩,4,54,52,26,77,50,77,O3_8h,二级,良
2020-07-09,汉口江滩,5,59,32,26,80,38,80,O3_8h,二级,良
2020-07-09,汉口江滩,5,59,38,26,80,38,80,O3_8h,二级,良
2020-07-08,汉口江滩,5,30,11,25,27,18,30,--,一级,优
2020-07-08,汉口江滩,5,30,11,25,27,18,30,--,一级,优
2020-07-07,汉口江滩,5,25,11,21,45,9,45,--,一级,优
2020-07-07,汉口江滩,5,25,11,21,45,9,45,--,一级,优
2020-07-06,汉口江滩,5,45,7,20,24,9,45,--,一级,优
2020-07-06,汉口江滩,5,45,7,20,24,9,45,--,一级,优
2020-07-05,汉口江滩,5,52,11,27,13,15,52,NO2,二级,良
2020-07-05,汉口江滩,5,52,11,27,13,15,52,NO2,二级,良
2020-07-04,汉口江滩,5,57,20,26,38,18,57,NO2,二级,良
2020-07-04,汉口江滩,5,57,20,26,38,18,57,NO2,二级,良
2020-07-03,汉口江滩,5,62,21,20,46,19,62,NO2,二级,良
2020-07-03,汉口江滩,5,62,21,20,46,19,62,NO2,二级,良
2020-07-02,汉口江滩,5,34,31,24,41,28,41,--,一级,优
2020-07-02,汉口江滩,5,34,31,24,41,28,41,--,一级,优
2020-07-01,汉口江滩,5,52,41,23,54,39,54,O3_8h,二级,良
2020-07-01,汉口江滩,5,52,41,23,54,39,54,O3_8h,二级,良
2020-06-30,汉口江滩,5,93,30,23,65,26,93,NO2,二级,良
2020-06-30,汉口江滩,5,93,30,23,65,26,93,NO2,二级,良
2020-06-29,汉口江滩,5,52,15,21,20,16,52,NO2,二级,良
2020-06-29,汉口江滩,5,52,15,21,20,16,52,NO2,二级,良
2020-06-28,汉口江滩,5,45,26,25,14,20,45,--,一级,优
2020-06-28,汉口江滩,5,45,26,25,14,20,45,--,一级,优
2020-06-27,汉口江滩,5,68,22,20,15,19,68,NO2,二级,良
2020-06-27,汉口江滩,5,68,22,20,15,19,68,NO2,二级,良
2020-06-26,汉口江滩,5,49,30,25,57,25,57,O3_8h,二级,良
2020-06-26,汉口江滩,5,49,30,25,57,25,57,O3_8h,二级,良
2020-06-25,汉口江滩,7,95,54,28,118,46,118,O3_8h,三级,轻度污染
2020-06-25,汉口江滩,7,95,54,28,118,49,118,O3_8h,三级,轻度污染
2020-06-24,汉口江滩,6,0,35,22,60,36,60,O3_8h,二级,良
2020-06-24,汉口江滩,6,0,35,22,70,36,70,O3_8h,二级,良
2020-06-23,汉口江滩,5,37,19,23,27,18,37,--,一级,优
2020-06-23,汉口江滩,5,37,19,23,27,18,37,--,一级,优
2020-06-22,汉口江滩,5,44,16,26,10,16,44,--,一级,优
2020-06-22,汉口江滩,5,44,16,26,10,16,44,--,一级,优
2020-06-21,汉口江滩,5,30,11,24,26,10,30,--,一级,优
2020-06-21,汉口江滩,5,30,11,24,26,10,30,--,一级,优
2020-06-20,汉口江滩,5,34,21,25,36,16,36,--,一级,优
2020-06-20,汉口江滩,5,34,21,25,36,16,36,--,一级,优
2020-06-19,汉口江滩,5,39,30,22,52,28,52,O3_8h,二级,良
2020-06-19,汉口江滩,5,39,30,22,52,28,52,O3_8h,二级,良
2020-06-18,汉口江滩,5,33,13,23,32,15,33,--,一级,优
2020-06-18,汉口江滩,5,33,11,23,32,15,33,--,一级,优
2020-06-17,汉口江滩,5,35,27,16,43,16,43,--,一级,优
2020-06-17,汉口江滩,5,35,27,16,43,16,43,--,一级,优
2020-06-16,汉口江滩,5,48,30,28,39,18,48,--,一级,优
2020-06-16,汉口江滩,5,48,30,28,39,18,48,--,一级,优
2020-06-15,汉口江滩,5,47,33,31,47,35,47,--,一级,优
2020-06-15,汉口江滩,5,47,33,31,47,35,47,--,一级,优
2020-06-14,汉口江滩,5,34,17,30,24,16,34,--,一级,优
2020-06-14,汉口江滩,5,34,17,30,24,16,34,--,一级,优
2020-06-13,汉口江滩,5,57,16,25,17,19,57,NO2,二级,良
2020-06-13,汉口江滩,5,57,16,25,17,19,57,NO2,二级,良
2020-06-12,汉口江滩,5,54,28,18,48,26,54,NO2,二级,良
2020-06-12,汉口江滩,5,54,28,18,48,26,54,NO2,二级,良
2020-06-11,汉口江滩,5,54,31,18,49,32,54,NO2,二级,良
2020-06-11,汉口江滩,5,55,33,18,49,32,55,NO2,二级,良
2020-06-10,汉口江滩,5,28,35,19,39,35,39,--,一级,优
2020-06-10,汉口江滩,5,28,35,19,39,35,39,--,一级,优
2020-06-09,汉口江滩,8,35,37,26,51,30,51,O3_8h,二级,良
2020-06-09,汉口江滩,8,35,37,26,51,30,51,O3_8h,二级,良
2020-06-08,汉口江滩,9,38,42,28,94,23,94,O3_8h,二级,良
2020-06-08,汉口江滩,9,38,42,28,94,23,94,O3_8h,二级,良
2020-06-07,汉口江滩,9,39,40,28,78,30,78,O3_8h,二级,良
2020-06-07,汉口江滩,9,39,40,28,78,30,78,O3_8h,二级,良
2020-06-06,汉口江滩,8,44,34,26,78,22,78,O3_8h,二级,良
2020-06-06,汉口江滩,8,44,34,26,78,22,78,O3_8h,二级,良
2020-06-05,汉口江滩,6,54,40,24,55,29,55,O3_8h,二级,良
2020-06-05,汉口江滩,6,54,40,24,55,29,55,O3_8h,二级,良
2020-06-04,汉口江滩,6,58,35,20,54,32,58,NO2,二级,良
2020-06-04,汉口江滩,6,58,35,20,54,32,58,NO2,二级,良
2020-06-03,汉口江滩,6,73,41,26,66,32,73,NO2,二级,良
2020-06-03,汉口江滩,6,73,41,26,66,32,73,NO2,二级,良
2020-06-02,汉口江滩,0,55,43,28,46,40,55,NO2,二级,良
2020-06-02,汉口江滩,0,55,43,28,46,40,55,NO2,二级,良
2020-06-01,汉口江滩,6,62,53,31,97,48,97,O3_8h,二级,良
2020-06-01,汉口江滩,6,62,53,31,97,48,97,O3_8h,二级,良
2020-05-31,汉口江滩,7,85,54,29,62,48,85,NO2,二级,良
2020-05-31,汉口江滩,7,85,54,29,62,48,85,NO2,二级,良
2020-05-30,汉口江滩,6,57,42,22,47,35,57,NO2,二级,良
2020-05-30,汉口江滩,6,57,42,22,47,35,57,NO2,二级,良
2020-05-29,汉口江滩,5,64,56,25,42,55,64,NO2,二级,良
2020-05-29,汉口江滩,5,64,56,25,42,55,64,NO2,二级,良
2020-05-28,汉口江滩,7,77,70,17,60,59,77,NO2,二级,良
2020-05-28,汉口江滩,7,77,70,17,60,59,77,NO2,二级,良
2020-05-27,汉口江滩,7,70,56,13,102,38,102,O3_8h,三级,轻度污染
2020-05-27,汉口江滩,0,0,0,0,0,0,0,--,--,--
2020-05-26,汉口江滩,6,53,44,12,86,40,86,O3_8h,二级,良
2020-05-26,汉口江滩,6,53,44,12,86,40,86,O3_8h,二级,良
2020-05-25,汉口江滩,5,33,48,12,44,43,48,--,一级,优
2020-05-25,汉口江滩,5,33,48,12,44,43,48,--,一级,优
2020-05-24,汉口江滩,7,72,71,12,110,68,110,O3_8h,三级,轻度污染
2020-05-24,汉口江滩,7,72,71,12,110,68,110,O3_8h,三级,轻度污染
2020-05-23,汉口江滩,0,0,0,0,117,0,117,O3_8h,三级,轻度污染
2020-05-23,汉口江滩,0,0,0,0,117,0,117,O3_8h,三级,轻度污染
2020-05-22,汉口江滩,0,0,0,0,0,0,0,--,--,--
2020-05-22,汉口江滩,0,0,0,0,0,0,0,--,--,--
2020-05-21,汉口江滩,8,54,48,29,51,42,54,NO2,二级,良
2020-05-21,汉口江滩,8,54,48,29,51,42,54,NO2,二级,良
2020-05-20,汉口江滩,13,64,66,33,60,60,66,PM10,二级,良
2020-05-20,汉口江滩,13,64,66,33,60,60,66,PM10,二级,良
2020-05-19,汉口江滩,14,69,66,29,114,43,114,O3_8h,三级,轻度污染
2020-05-19,汉口江滩,14,69,66,29,114,43,114,O3_8h,三级,轻度污染
2020-05-18,汉口江滩,7,50,65,18,61,32,65,PM10,二级,良
2020-05-18,汉口江滩,7,50,65,18,61,32,65,PM10,二级,良
2020-05-17,汉口江滩,5,65,51,22,76,43,76,O3_8h,二级,良
2020-05-17,汉口江滩,5,65,51,22,76,43,76,O3_8h,二级,良
2020-05-16,汉口江滩,6,77,51,29,70,39,77,NO2,二级,良
2020-05-16,汉口江滩,6,77,51,29,70,39,77,NO2,二级,良
2020-05-15,汉口江滩,6,80,66,31,42,70,80,NO2,二级,良
2020-05-15,汉口江滩,6,80,66,31,42,70,80,NO2,二级,良
2020-05-14,汉口江滩,8,59,58,30,33,74,74,PM2.5,二级,良
2020-05-14,汉口江滩,8,59,58,30,33,74,74,PM2.5,二级,良
2020-05-13,汉口江滩,13,85,75,27,96,60,96,O3_8h,二级,良
2020-05-13,汉口江滩,13,85,75,27,96,60,96,O3_8h,二级,良
2020-05-12,汉口江滩,10,64,63,17,83,39,83,O3_8h,二级,良
2020-05-12,汉口江滩,11,69,66,19,94,42,94,O3_8h,二级,良
2020-05-11,汉口江滩,9,68,65,19,85,33,85,O3_8h,二级,良
2020-05-11,汉口江滩,9,68,65,19,85,33,85,O3_8h,二级,良
2020-05-10,汉口江滩,6,47,31,23,62,20,62,O3_8h,二级,良
2020-05-10,汉口江滩,6,47,31,23,62,20,62,O3_8h,二级,良
2020-05-09,汉口江滩,5,18,28,27,47,28,47,--,一级,优
2020-05-09,汉口江滩,5,18,28,27,47,28,47,--,一级,优
2020-05-08,汉口江滩,5,29,27,30,38,18,38,--,一级,优
2020-05-08,汉口江滩,5,29,27,30,38,18,38,--,一级,优
2020-05-07,汉口江滩,8,45,51,43,45,43,51,PM10,二级,良
2020-05-07,汉口江滩,8,45,51,43,45,43,51,PM10,二级,良
2020-05-06,汉口江滩,8,33,51,36,38,33,51,PM10,二级,良
2020-05-06,汉口江滩,8,33,51,36,38,33,51,PM10,二级,良
2020-05-05,汉口江滩,5,19,49,29,50,38,50,--,一级,优
2020-05-05,汉口江滩,5,18,45,27,46,35,46,--,一级,优
2020-05-04,汉口江滩,11,89,66,29,58,55,89,NO2,二级,良
2020-05-04,汉口江滩,11,89,66,29,58,55,89,NO2,二级,良
2020-05-03,汉口江滩,8,67,53,23,75,48,75,O3_8h,二级,良
2020-05-03,汉口江滩,8,67,53,23,75,48,75,O3_8h,二级,良
2020-05-02,汉口江滩,7,60,62,25,77,58,77,O3_8h,二级,良
2020-05-02,汉口江滩,7,60,62,25,77,58,77,O3_8h,二级,良
2020-05-01,汉口江滩,7,54,60,26,89,75,89,O3_8h,二级,良
2020-05-01,汉口江滩,7,54,60,26,89,75,89,O3_8h,二级,良
2020-04-30,汉口江滩,9,73,61,27,58,64,73,NO2,二级,良
2020-04-30,汉口江滩,9,73,61,27,58,64,73,NO2,二级,良
2020-04-29,汉口江滩,17,105,66,29,99,57,105,NO2,三级,轻度污染
2020-04-29,汉口江滩,17,105,66,29,99,57,105,NO2,三级,轻度污染
2020-04-28,汉口江滩,10,75,54,22,70,39,75,NO2,二级,良
2020-04-28,汉口江滩,10,75,54,22,70,39,75,NO2,二级,良
2020-04-27,汉口江滩,8,59,56,19,86,43,86,O3_8h,二级,良
2020-04-27,汉口江滩,8,59,56,19,86,43,86,O3_8h,二级,良
2020-04-26,汉口江滩,8,80,52,18,71,42,80,NO2,二级,良
2020-04-26,汉口江滩,8,80,52,18,71,42,80,NO2,二级,良
2020-04-25,汉口江滩,8,79,51,18,64,33,79,NO2,二级,良
2020-04-25,汉口江滩,8,79,51,18,64,33,79,NO2,二级,良
2020-04-24,汉口江滩,9,54,51,13,72,32,72,O3_8h,二级,良
2020-04-24,汉口江滩,9,54,51,13,72,32,72,O3_8h,二级,良
2020-04-23,汉口江滩,10,47,63,17,69,49,69,O3_8h,二级,良
2020-04-23,汉口江滩,10,47,63,17,69,49,69,O3_8h,二级,良
2020-04-22,汉口江滩,12,44,57,20,70,42,70,O3_8h,二级,良
2020-04-22,汉口江滩,12,44,57,20,70,42,70,O3_8h,二级,良
2020-04-21,汉口江滩,7,29,48,17,38,35,48,--,一级,优
2020-04-21,汉口江滩,7,29,48,17,38,35,48,--,一级,优
2020-04-20,汉口江滩,7,53,51,25,37,49,53,NO2,二级,良
2020-04-20,汉口江滩,7,53,51,25,37,49,53,NO2,二级,良
2020-04-19,汉口江滩,5,30,27,19,80,30,80,O3_8h,二级,良
2020-04-19,汉口江滩,5,30,27,19,80,30,80,O3_8h,二级,良
2020-04-18,汉口江滩,0,0,0,0,0,0,0,--,--,--
2020-04-18,汉口江滩,0,0,0,0,0,0,0,--,--,--
2020-04-17,汉口江滩,0,0,0,0,0,0,0,--,--,--
2020-04-17,汉口江滩,0,0,0,0,0,0,0,--,--,--
2020-04-16,汉口江滩,0,0,0,0,0,0,0,--,--,--
2020-04-16,汉口江滩,0,0,0,0,0,0,0,--,--,--
2020-04-15,汉口江滩,14,72,44,18,65,40,72,NO2,二级,良
2020-04-15,汉口江滩,14,72,44,18,65,40,72,NO2,二级,良
2020-04-14,汉口江滩,14,72,47,16,54,35,72,NO2,二级,良
2020-04-14,汉口江滩,14,72,47,16,54,35,72,NO2,二级,良
2020-04-13,汉口江滩,8,69,43,15,54,32,69,NO2,二级,良
2020-04-13,汉口江滩,8,69,43,15,54,32,69,NO2,二级,良
2020-04-12,汉口江滩,8,24,44,15,77,38,77,O3_8h,二级,良
2020-04-12,汉口江滩,8,24,44,15,77,38,77,O3_8h,二级,良
2020-04-11,汉口江滩,6,15,24,14,0,19,24,--,一级,优
2020-04-11,汉口江滩,6,15,24,14,0,19,24,--,一级,优
2020-04-10,汉口江滩,6,23,58,17,31,59,59,PM2.5,二级,良
2020-04-10,汉口江滩,6,23,58,17,31,59,59,PM2.5,二级,良
2020-04-09,汉口江滩,9,87,56,17,78,49,87,NO2,二级,良
2020-04-09,汉口江滩,9,87,56,17,78,49,87,NO2,二级,良
2020-04-08,汉口江滩,9,78,55,20,74,50,78,NO2,二级,良
2020-04-08,汉口江滩,9,78,55,20,74,50,78,NO2,二级,良
2020-04-07,汉口江滩,11,70,58,24,75,60,75,O3_8h,二级,良
2020-04-07,汉口江滩,11,70,58,24,75,60,75,O3_8h,二级,良
2020-04-06,汉口江滩,11,55,56,18,65,38,65,O3_8h,二级,良
2020-04-06,汉口江滩,11,55,56,18,65,38,65,O3_8h,二级,良
2020-04-05,汉口江滩,10,39,62,17,99,62,99,O3_8h,二级,良
2020-04-05,汉口江滩,10,39,62,17,99,62,99,O3_8h,二级,良
2020-04-04,汉口江滩,8,39,57,15,70,54,70,O3_8h,二级,良
2020-04-04,汉口江滩,8,39,57,15,70,54,70,O3_8h,二级,良
2020-04-03,汉口江滩,7,33,59,16,39,0,59,PM10,二级,良
2020-04-03,汉口江滩,7,33,59,16,39,0,59,PM10,二级,良
2020-04-02,汉口江滩,6,23,42,16,45,0,45,--,一级,优
2020-04-02,汉口江滩,6,23,42,16,45,0,45,--,一级,优
2020-04-01,汉口江滩,7,28,32,15,44,35,44,--,一级,优
2020-04-01,汉口江滩,7,28,32,15,44,35,44,--,一级,优
2020-03-31,汉口江滩,7,24,31,13,27,35,35,--,一级,优
2020-03-31,汉口江滩,7,24,31,13,27,35,35,--,一级,优
2020-03-30,汉口江滩,6,20,20,12,32,22,32,--,一级,优
2020-03-30,汉口江滩,6,20,20,12,32,22,32,--,一级,优
2020-03-29,汉口江滩,6,23,14,13,32,15,32,--,一级,优
2020-03-29,汉口江滩,6,23,14,13,32,15,32,--,一级,优
2020-03-28,汉口江滩,8,25,16,17,36,13,36,--,一级,优
2020-03-28,汉口江滩,8,25,16,17,36,13,36,--,一级,优
2020-03-27,汉口江滩,5,17,14,12,28,8,28,--,一级,优
2020-03-27,汉口江滩,5,17,14,12,28,8,28,--,一级,优
2020-03-26,汉口江滩,8,27,35,24,36,30,36,--,一级,优
2020-03-26,汉口江滩,8,27,35,24,36,30,36,--,一级,优
2020-03-25,汉口江滩,9,29,39,24,26,40,40,--,一级,优
2020-03-25,汉口江滩,9,29,39,24,26,40,40,--,一级,优
2020-03-24,汉口江滩,14,34,53,23,40,48,53,PM10,二级,良
2020-03-24,汉口江滩,14,34,53,23,40,48,53,PM10,二级,良
2020-03-23,汉口江滩,10,32,61,23,78,54,78,O3_8h,二级,良
2020-03-23,汉口江滩,10,32,61,23,78,54,78,O3_8h,二级,良
2020-03-22,汉口江滩,6,17,69,20,51,73,73,PM2.5,二级,良
2020-03-22,汉口江滩,6,17,69,20,51,73,73,PM2.5,二级,良
2020-03-21,汉口江滩,15,45,0,31,32,64,64,PM2.5,二级,良
2020-03-21,汉口江滩,15,45,0,31,32,64,64,PM2.5,二级,良
2020-03-20,汉口江滩,16,50,68,22,72,43,72,O3_8h,二级,良
2020-03-20,汉口江滩,16,50,68,22,72,43,72,O3_8h,二级,良
2020-03-19,汉口江滩,8,47,62,19,65,43,65,O3_8h,二级,良
2020-03-19,汉口江滩,8,47,62,19,65,43,65,O3_8h,二级,良
2020-03-18,汉口江滩,10,47,63,21,52,59,63,PM10,二级,良
2020-03-18,汉口江滩,10,47,63,21,52,59,63,PM10,二级,良
2020-03-17,汉口江滩,10,62,65,24,65,64,65,O3_8h:PM10,二级,良
2020-03-17,汉口江滩,10,62,65,24,65,64,65,O3_8h:PM10,二级,良
2020-03-16,汉口江滩,12,57,67,24,44,63,67,PM10,二级,良
2020-03-16,汉口江滩,12,57,67,24,44,63,67,PM10,二级,良
2020-03-15,汉口江滩,7,54,66,16,60,36,66,PM10,二级,良
2020-03-15,汉口江滩,7,54,66,16,60,36,66,PM10,二级,良
2020-03-14,汉口江滩,6,25,63,20,52,53,63,PM10,二级,良
2020-03-14,汉口江滩,6,25,63,20,52,53,63,PM10,二级,良
2020-03-13,汉口江滩,6,28,65,24,40,68,68,PM2.5,二级,良
2020-03-13,汉口江滩,6,28,65,24,40,68,68,PM2.5,二级,良
2020-03-12,汉口江滩,17,45,57,32,32,63,63,PM2.5,二级,良
2020-03-12,汉口江滩,17,45,57,32,32,63,63,PM2.5,二级,良
2020-03-11,汉口江滩,12,49,60,24,51,50,60,PM10,二级,良
2020-03-11,汉口江滩,12,49,60,24,51,50,60,PM10,二级,良
2020-03-10,汉口江滩,6,28,51,18,48,33,51,PM10,二级,良
2020-03-10,汉口江滩,6,28,51,18,48,33,51,PM10,二级,良
2020-03-09,汉口江滩,5,13,49,21,45,54,54,PM2.5,二级,良
2020-03-09,汉口江滩,5,13,49,21,45,54,54,PM2.5,二级,良
2020-03-08,汉口江滩,8,25,33,26,32,38,38,--,一级,优
2020-03-08,汉口江滩,8,25,33,26,32,38,38,--,一级,优
2020-03-07,汉口江滩,9,27,42,25,55,40,55,O3_8h,二级,良
2020-03-07,汉口江滩,9,27,42,25,55,40,55,O3_8h,二级,良
2020-03-06,汉口江滩,10,24,48,21,36,52,52,PM2.5,二级,良
2020-03-06,汉口江滩,10,24,48,21,36,52,52,PM2.5,二级,良
2020-03-05,汉口江滩,8,20,56,20,70,67,70,O3_8h,二级,良
2020-03-05,汉口江滩,8,20,56,20,70,67,70,O3_8h,二级,良
2020-03-04,汉口江滩,9,20,40,23,51,43,51,O3_8h,二级,良
2020-03-04,汉口江滩,9,20,40,23,51,43,51,O3_8h,二级,良
2020-03-03,汉口江滩,5,19,26,25,30,29,30,--,一级,优
2020-03-03,汉口江滩,5,19,26,25,30,29,30,--,一级,优
2020-03-02,汉口江滩,6,14,35,33,35,32,35,--,一级,优
2020-03-02,汉口江滩,6,14,35,33,35,32,35,--,一级,优
2020-03-01,汉口江滩,5,12,37,33,42,33,42,--,一级,优
2020-03-01,汉口江滩,5,12,37,33,42,33,42,--,一级,优
2020-02-29,汉口江滩,5,19,15,33,43,20,43,--,一级,优
2020-02-29,汉口江滩,5,19,15,33,43,20,43,--,一级,优
2020-02-28,汉口江滩,5,14,10,30,20,10,30,--,一级,优
2020-02-28,汉口江滩,5,14,10,30,20,10,30,--,一级,优
2020-02-27,汉口江滩,5,9,43,29,31,36,43,--,一级,优
2020-02-27,汉口江滩,5,9,43,29,31,36,43,--,一级,优
2020-02-26,汉口江滩,5,10,49,37,32,49,49,--,一级,优
2020-02-26,汉口江滩,5,10,49,37,32,49,49,--,一级,优
2020-02-25,汉口江滩,6,27,70,36,50,93,93,PM2.5,二级,良
2020-02-25,汉口江滩,6,27,70,36,50,93,93,PM2.5,二级,良
2020-02-24,汉口江滩,9,29,52,34,49,57,57,PM2.5,二级,良
2020-02-24,汉口江滩,9,29,52,34,49,57,57,PM2.5,二级,良
2020-02-23,汉口江滩,14,38,59,32,49,45,59,PM10,二级,良
2020-02-23,汉口江滩,14,38,59,32,49,45,59,PM10,二级,良
2020-02-22,汉口江滩,10,25,53,32,54,54,54,PM2.5:O3_8h,二级,良
2020-02-22,汉口江滩,10,25,53,32,54,54,54,PM2.5:O3_8h,二级,良
2020-02-21,汉口江滩,7,29,52,28,40,69,69,PM2.5,二级,良
2020-02-21,汉口江滩,7,29,52,28,40,69,69,PM2.5,二级,良
2020-02-20,汉口江滩,10,42,46,32,49,55,55,PM2.5,二级,良
2020-02-20,汉口江滩,10,42,46,32,49,55,55,PM2.5,二级,良
2020-02-19,汉口江滩,12,33,33,27,43,42,43,--,一级,优
2020-02-19,汉口江滩,12,33,33,27,43,42,43,--,一级,优
2020-02-18,汉口江滩,9,28,25,24,54,36,54,O3_8h,二级,良
2020-02-18,汉口江滩,9,28,25,24,54,36,54,O3_8h,二级,良
2020-02-17,汉口江滩,6,17,22,21,45,20,45,--,一级,优
2020-02-17,汉口江滩,6,17,22,21,45,20,45,--,一级,优
2020-02-16,汉口江滩,5,10,21,22,40,13,40,--,一级,优
2020-02-16,汉口江滩,5,10,21,22,40,13,40,--,一级,优
2020-02-15,汉口江滩,5,5,23,26,28,12,28,--,一级,优
2020-02-15,汉口江滩,5,5,23,26,28,12,28,--,一级,优
2020-02-14,汉口江滩,7,15,38,34,25,40,40,--,一级,优
2020-02-14,汉口江滩,7,15,38,34,25,40,40,--,一级,优
2020-02-13,汉口江滩,9,30,35,37,22,32,38,--,一级,优
2020-02-13,汉口江滩,9,30,35,37,22,32,38,--,一级,优
2020-02-12,汉口江滩,7,32,31,30,27,38,38,--,一级,优
2020-02-12,汉口江滩,7,32,31,30,27,38,38,--,一级,优
2020-02-11,汉口江滩,6,19,31,29,26,38,38,--,一级,优
2020-02-11,汉口江滩,6,19,31,29,26,38,38,--,一级,优
2020-02-10,汉口江滩,8,44,43,30,27,54,54,PM2.5,二级,良
2020-02-10,汉口江滩,8,44,43,30,27,54,54,PM2.5,二级,良
2020-02-09,汉口江滩,6,0,34,23,42,43,43,--,一级,优
2020-02-09,汉口江滩,6,0,34,23,42,43,43,--,一级,优
2020-02-08,汉口江滩,5,19,23,21,26,29,29,--,一级,优
2020-02-08,汉口江滩,5,19,23,21,26,29,29,--,一级,优
2020-02-07,汉口江滩,5,10,18,18,23,22,23,--,一级,优
2020-02-07,汉口江滩,5,10,18,18,23,22,23,--,一级,优
2020-02-06,汉口江滩,5,12,46,21,27,45,46,--,一级,优
2020-02-06,汉口江滩,5,12,46,21,27,45,46,--,一级,优
2020-02-05,汉口江滩,8,43,80,31,44,133,133,PM2.5,三级,轻度污染
2020-02-05,汉口江滩,8,43,80,31,44,133,133,PM2.5,三级,轻度污染
2020-02-04,汉口江滩,9,62,63,23,56,90,90,PM2.5,二级,良
2020-02-04,汉口江滩,9,62,63,23,56,90,90,PM2.5,二级,良
