序号,一级类,二级类,名字,地区,最高价,平均价,最低价,发布日期
1842,蔬菜,,豆王,辽冀甘云,4.0,3.0,2.0,2024-06-24 00:00:00
1843,蔬菜,,扁豆,晋冀,3.5,2.5,1.5,2024-06-24 00:00:00
1844,蔬菜,,豇豆,鲁冀,3.5,3.15,2.8,2024-06-24 00:00:00
1845,蔬菜,,白不老,冀辽,3.5,2.85,2.2,2024-06-24 00:00:00
1846,蔬菜,,油豆,辽冀,4.3,3.15,2.0,2024-06-24 00:00:00
1847,蔬菜,,毛豆,川云,2.5,2.45,2.4,2024-06-24 00:00:00
1848,蔬菜,,花生,琼粤,7.0,6.0,5.0,2024-06-24 00:00:00
1849,蔬菜,,玉米,津冀,1.0,0.9,0.8,2024-06-24 00:00:00
1850,蔬菜,,玉米,津冀,1.3,1.2,1.1,2024-06-24 00:00:00
1851,蔬菜,,苦瓜,鲁,3.0,2.75,2.5,2024-06-24 00:00:00
1852,蔬菜,,丝瓜,豫鲁冀,3.8,3.15,2.5,2024-06-24 00:00:00
1853,蔬菜,,西葫芦,冀晋,1.8,1.4,1.0,2024-06-24 00:00:00
1854,蔬菜,,贝贝南瓜,鲁冀,1.8,1.4,1.0,2024-06-24 00:00:00
1855,蔬菜,,金丝南瓜,鲁冀,0.9,0.8,0.7,2024-06-24 00:00:00
1856,蔬菜,,板栗南瓜,冀鲁,1.4,1.3,1.2,2024-06-24 00:00:00
1857,蔬菜,,南北瓜,桂琼冀,1.0,0.95,0.9,2024-06-24 00:00:00
1858,蔬菜,,尖椒,冀辽鲁,2.4,1.7,1.0,2024-06-24 00:00:00
1859,蔬菜,,红尖椒,鲁,3.5,3.0,2.5,2024-06-24 00:00:00
1860,蔬菜,,美人椒,鲁,5.0,4.5,4.0,2024-06-24 00:00:00
1861,蔬菜,,螺丝椒,鲁辽,3.5,2.65,1.8,2024-06-24 00:00:00
1862,蔬菜,,柿子椒,鲁辽冀,2.5,2.0,1.5,2024-06-24 00:00:00
1863,蔬菜,,线椒,鲁冀,2.5,2.0,1.5,2024-06-24 00:00:00
1864,蔬菜,,杭椒,鲁冀辽,2.5,2.0,1.5,2024-06-24 00:00:00
1865,蔬菜,,小米椒,云,6.5,5.75,5.0,2024-06-24 00:00:00
1866,蔬菜,,彩椒,鲁,4.5,4.25,4.0,2024-06-24 00:00:00
1867,蔬菜,,白萝卜,冀,0.6,0.5,0.4,2024-06-24 00:00:00
1868,蔬菜,,心里美,冀,1.3,1.25,1.2,2024-06-24 00:00:00
1869,蔬菜,,卞萝卜,冀,0.8,0.75,0.7,2024-06-24 00:00:00
1870,蔬菜,,青萝卜,冀鲁,1.0,0.8,0.6,2024-06-24 00:00:00
1871,蔬菜,,胡萝卜,鲁,1.3,1.25,1.2,2024-06-24 00:00:00
1872,蔬菜,,胡萝卜,鲁,1.5,1.4,1.3,2024-06-24 00:00:00
1873,蔬菜,,土豆,鲁冀,0.95,0.8,0.65,2024-06-24 00:00:00
1874,蔬菜,,葱头,冀京,0.8,0.75,0.7,2024-06-24 00:00:00
1875,蔬菜,,葱头,冀京,1.0,0.9,0.8,2024-06-24 00:00:00
1876,蔬菜,,山药,豫鲁,3.5,3.25,3.0,2024-06-24 00:00:00
1877,蔬菜,,山药,冀,5.0,4.5,4.0,2024-06-24 00:00:00
1878,蔬菜,,山药,豫冀,8.0,6.5,5.0,2024-06-24 00:00:00
1879,蔬菜,,莲藕,桂川,6.5,6.25,6.0,2024-06-24 00:00:00
1880,蔬菜,,红薯,冀,1.0,0.9,0.8,2024-06-24 00:00:00
1881,蔬菜,,红薯,琼粤,3.6,3.3,3.0,2024-06-24 00:00:00
1882,蔬菜,,红薯,冀粤琼,1.6,1.2,0.8,2024-06-24 00:00:00
1883,蔬菜,,紫薯,冀粤,4.6,3.6,2.6,2024-06-24 00:00:00
1884,蔬菜,,荸荠,皖,3.5,3.25,3.0,2024-06-24 00:00:00
1885,蔬菜,,芋头,鲁,4.0,3.5,3.0,2024-06-24 00:00:00
1886,蔬菜,,姜,鲁,5.0,4.75,4.5,2024-06-24 00:00:00
1887,蔬菜,,姜,鲁,7.0,6.5,6.0,2024-06-24 00:00:00
1888,蔬菜,,大蒜,豫鲁,3.2,2.7,2.2,2024-06-24 00:00:00
1889,蔬菜,,大蒜,豫苏鲁,5.4,4.6,3.8,2024-06-24 00:00:00
1890,蔬菜,,蒜米,鲁,4.2,3.9,3.6,2024-06-24 00:00:00
1891,蔬菜,,大葱,鲁,1.5,1.4,1.3,2024-06-24 00:00:00
1892,蔬菜,,小葱,冀辽,2.3,2.15,2.0,2024-06-24 00:00:00
1893,蔬菜,,蒜苗,鲁,5.5,4.0,2.5,2024-06-24 00:00:00
1894,蔬菜,,蒜黄,冀,8.0,7.9,7.8,2024-06-24 00:00:00
1895,蔬菜,,青蒜,甘,2.8,2.55,2.3,2024-06-24 00:00:00
1896,蔬菜,,平菇,京蒙,3.5,3.0,2.5,2024-06-24 00:00:00
1897,蔬菜,,香菇,冀,7.0,5.25,3.5,2024-06-24 00:00:00
1898,蔬菜,,白玉菇,冀豫京,4.0,3.5,3.0,2024-06-24 00:00:00
1899,蔬菜,,口蘑,冀闽,8.5,8.0,7.5,2024-06-24 00:00:00
1900,蔬菜,,杏鲍菇,苏豫津,4.0,3.25,2.5,2024-06-24 00:00:00
1901,蔬菜,,金针菇,辽鲁京,2.6,2.3,2.0,2024-06-24 00:00:00
1902,蔬菜,水菜,油菜,,1.0,0.9,0.8,2024-06-24 00:00:00
1903,蔬菜,水菜,小白菜,,1.2,1.0,0.8,2024-06-24 00:00:00
1904,蔬菜,水菜,油麦菜,,2.8,2.15,1.5,2024-06-24 00:00:00
1905,蔬菜,水菜,奶白菜,,3.0,2.75,2.5,2024-06-24 00:00:00
1906,蔬菜,水菜,散生菜,,2.2,2.0,1.8,2024-06-24 00:00:00
1907,蔬菜,水菜,香葱,,4.2,3.85,3.5,2024-06-24 00:00:00
1908,蔬菜,水菜,茼蒿,,8.0,7.5,7.0,2024-06-24 00:00:00
1909,蔬菜,水菜,蒿子秆,,3.3,2.9,2.5,2024-06-24 00:00:00
1910,蔬菜,水菜,水萝卜,,2.5,2.25,2.0,2024-06-24 00:00:00
1911,蔬菜,水菜,樱桃萝卜,,2.8,2.55,2.3,2024-06-24 00:00:00
1912,蔬菜,水菜,香芹,,2.3,2.15,2.0,2024-06-24 00:00:00
1913,蔬菜,水菜,菠菜,,4.0,3.5,3.0,2024-06-24 00:00:00
1914,蔬菜,水菜,苋菜,,2.7,2.5,2.3,2024-06-24 00:00:00
1915,蔬菜,水菜,菊花菜,,3.0,2.5,2.0,2024-06-24 00:00:00
1916,蔬菜,水菜,黄心菜,,3.5,3.25,3.0,2024-06-24 00:00:00
1917,蔬菜,水菜,青蒜,,2.3,2.05,1.8,2024-06-24 00:00:00
1918,蔬菜,水菜,盖菜,,2.8,2.4,2.0,2024-06-24 00:00:00
1919,蔬菜,水菜,芥兰,,2.0,1.75,1.5,2024-06-24 00:00:00
1920,蔬菜,水菜,菜心,,2.0,1.75,1.5,2024-06-24 00:00:00
1921,蔬菜,水菜,空心菜,,2.3,2.15,2.0,2024-06-24 00:00:00
1922,蔬菜,水菜,荠菜,,9.0,8.5,8.0,2024-06-24 00:00:00
1923,蔬菜,水菜,鸡毛菜,,4.0,3.75,3.5,2024-06-24 00:00:00
1924,蔬菜,水菜,荆芥,,3.5,3.25,3.0,2024-06-24 00:00:00
1925,蔬菜,水菜,紫苏叶,,4.5,4.25,4.0,2024-06-24 00:00:00
1926,蔬菜,水菜,豌豆苗,,6.0,5.75,5.5,2024-06-24 00:00:00
1927,蔬菜,水菜,快菜,,1.5,1.25,1.0,2024-06-24 00:00:00
1928,蔬菜,水菜,苦菊,,3.0,2.5,2.0,2024-06-24 00:00:00
1929,蔬菜,水菜,穿心莲,,2.8,2.65,2.5,2024-06-24 00:00:00
1930,蔬菜,水菜,木耳菜,,2.5,2.25,2.0,2024-06-24 00:00:00
1931,水果,其他类,菠萝,,3.0,2.5,2.0,2024-06-24 00:00:00
1932,水果,其他类,凤梨,国产,5.0,3.9,2.8,2024-06-24 00:00:00
1933,水果,其他类,圣女果,,5.5,4.6,3.7,2024-06-24 00:00:00
1934,水果,其他类,百香果,,12.0,11.0,10.0,2024-06-24 00:00:00
1935,水果,其他类,人参果,,6.5,6.0,5.5,2024-06-24 00:00:00
1936,水果,其他类,杨梅,,18.0,13.5,9.0,2024-06-24 00:00:00
1937,水果,其他类,蓝莓,,45.0,35.0,25.0,2024-06-24 00:00:00
1938,水果,其他类,火龙果,,11.0,9.0,7.0,2024-06-24 00:00:00
1939,水果,其他类,火龙果,,7.3,6.3,5.3,2024-06-24 00:00:00
1940,水果,其他类,木瓜,,5.0,4.6,4.2,2024-06-24 00:00:00
1941,水果,其他类,桑葚,,8.0,7.0,6.0,2024-06-24 00:00:00
1942,水果,其他类,桑葚,,9.0,7.5,6.0,2024-06-24 00:00:00
1943,水果,其他类,柠檬,,4.0,3.5,3.0,2024-06-24 00:00:00
1944,水果,其他类,姑娘果（灯笼果）,,20.0,15.0,10.0,2024-06-24 00:00:00
1945,水果,梨类,鸭梨,,1.9,1.75,1.6,2024-06-24 00:00:00
1946,水果,梨类,雪花梨,,1.85,1.73,1.6,2024-06-24 00:00:00
1947,水果,梨类,皇冠梨,,2.7,2.55,2.4,2024-06-24 00:00:00
1948,水果,梨类,丰水梨,,3.1,2.95,2.8,2024-06-24 00:00:00
1949,水果,梨类,酥梨,,2.1,2.0,1.9,2024-06-24 00:00:00
1950,水果,梨类,库尔勒香梨,,5.9,4.7,3.5,2024-06-24 00:00:00
1951,水果,梨类,红香酥梨,,2.6,2.55,2.5,2024-06-24 00:00:00
1952,水果,梨类,秋月梨,,4.0,3.8,3.6,2024-06-24 00:00:00
1953,水果,柑橘类,丑橘,,4.3,3.65,3.0,2024-06-24 00:00:00
1954,水果,柑橘类,沃柑,,5.0,4.0,3.0,2024-06-24 00:00:00
1955,水果,柑橘类,伦晚脐橙,,3.2,2.85,2.5,2024-06-24 00:00:00
1956,水果,柑橘类,夏橙,,3.2,2.85,2.5,2024-06-24 00:00:00
1957,水果,桃李杏类,油桃,,6.0,3.9,1.8,2024-06-24 00:00:00
1958,水果,桃李杏类,蟠桃,,6.0,4.75,3.5,2024-06-24 00:00:00
1959,水果,桃李杏类,水蜜桃,,13.0,10.5,8.0,2024-06-24 00:00:00
1960,水果,桃李杏类,春雪,,12.0,9.5,7.0,2024-06-24 00:00:00
1961,水果,桃李杏类,黄油桃,,8.0,6.0,4.0,2024-06-24 00:00:00
1962,水果,桃李杏类,黄毛桃,,10.0,9.0,8.0,2024-06-24 00:00:00
1963,水果,桃李杏类,突围,,4.5,3.5,2.5,2024-06-24 00:00:00
1964,水果,桃李杏类,黄油蟠,,10.0,9.5,9.0,2024-06-24 00:00:00
1965,水果,桃李杏类,猕猴桃,,7.0,6.75,6.5,2024-06-24 00:00:00
1966,水果,桃李杏类,李子,,6.0,3.75,1.5,2024-06-24 00:00:00
1967,水果,桃李杏类,小白杏,,3.0,2.25,1.5,2024-06-24 00:00:00
1968,水果,桃李杏类,串红杏,,4.0,2.75,1.5,2024-06-24 00:00:00
1969,水果,西瓜类,无籽小号-大号,,1.0,0.9,0.8,2024-06-24 00:00:00
1970,水果,西瓜类,麒麟,,2.0,1.75,1.5,2024-06-24 00:00:00
1971,水果,西瓜类,特小凤,,2.3,2.15,2.0,2024-06-24 00:00:00
1972,水果,西瓜类,L600吊秧瓜,,1.8,1.65,1.5,2024-06-24 00:00:00
1973,水果,西瓜类,甜王,,0.9,0.73,0.55,2024-06-24 00:00:00
1974,水果,西瓜类,金城5号,,1.0,0.9,0.8,2024-06-24 00:00:00
1975,水果,西瓜类,蜜童,,1.8,1.55,1.3,2024-06-24 00:00:00
1976,水果,西瓜类,8424西瓜,,1.5,1.3,1.1,2024-06-24 00:00:00
1977,水果,香蕉类,国产香蕉,,3.5,3.25,3.0,2024-06-24 00:00:00
1978,水果,香蕉类,进口香蕉,,4.6,4.2,3.8,2024-06-24 00:00:00
1979,水果,香蕉类,泰国香蕉,,10.5,10.25,10.0,2024-06-24 00:00:00
1980,水果,香蕉类,苹果蕉,,5.0,4.5,4.0,2024-06-24 00:00:00
1981,水果,甜瓜类,晓蜜25号,,2.3,2.05,1.8,2024-06-24 00:00:00
1982,水果,甜瓜类,玉菇,,2.1,2.0,1.9,2024-06-24 00:00:00
1983,水果,甜瓜类,网纹,,6.0,5.5,5.0,2024-06-24 00:00:00
1984,水果,甜瓜类,景甜甜瓜,,2.4,1.95,1.5,2024-06-24 00:00:00
1985,水果,甜瓜类,白糖罐,,2.5,2.15,1.8,2024-06-24 00:00:00
1986,水果,甜瓜类,羊角蜜,,3.0,2.2,1.4,2024-06-24 00:00:00
1987,水果,甜瓜类,花蕾甜瓜,,3.0,2.75,2.5,2024-06-24 00:00:00
1988,水果,甜瓜类,脆梨,,1.8,1.75,1.7,2024-06-24 00:00:00
1989,水果,甜瓜类,绿宝甜瓜,,3.0,2.7,2.4,2024-06-24 00:00:00
1990,水果,甜瓜类,博阳,,2.8,2.0,1.2,2024-06-24 00:00:00
1991,水果,甜瓜类,红金蜜,,1.8,1.65,1.5,2024-06-24 00:00:00
1992,水果,甜瓜类,东北甜瓜,,3.5,3.25,3.0,2024-06-24 00:00:00
1993,水果,甜瓜类,久红瑞,,1.8,1.65,1.5,2024-06-24 00:00:00
1994,水果,苹果类,富士,,4.3,3.15,2.0,2024-06-24 00:00:00
1995,水果,苹果类,富士,,2.6,2.2,1.8,2024-06-24 00:00:00
1996,水果,苹果类,富士,,5.5,5.0,4.5,2024-06-24 00:00:00
1997,水果,苹果类,黄元帅,,3.6,3.05,2.5,2024-06-24 00:00:00
1998,水果,苹果类,花牛,,5.0,3.5,2.0,2024-06-24 00:00:00
1999,水果,苹果类,阿克苏,新疆,4.6,4.15,3.7,2024-06-24 00:00:00
2000,水果,苹果类,国光,,3.5,3.0,2.5,2024-06-24 00:00:00
