ID,编号,价格,成交数量,竞买率,成交占比,日期,大盘最低价格,大盘最高价格
397704,2078,12,645,60,0,44977,3226,3291
397703,2078,12,899,62,0,44977,3226,3291
397702,2078,12,1217,64,0,44977,3226,3291
397701,2078,12,703,26,0,44977,3226,3291
397700,2078,12,837,62,0,44977,3226,3291
397699,2078,12,1509,42,0,44977,3226,3291
397698,2078,12,1518,41,0,44977,3226,3291
397697,2078,12,651,18,0,44977,3226,3291
397696,2078,12,1704,58,0,44977,3226,3291
397695,2078,12,1369,73,0,44977,3226,3291
397694,2078,12,2745,63,1,44977,3226,3291
397693,2078,12,2776,37,1,44977,3226,3291
397692,2078,12,2060,34,1,44977,3226,3291
397691,2078,12,1327,7,0,44977,3226,3291
397690,2078,12,2990,94,1,44977,3226,3291
397689,2078,12,1345,54,0,44977,3226,3291
397688,2078,12,5617,46,2,44977,3226,3291
397687,2078,12,4020,63,1,44977,3226,3291
397686,2078,12,4987,36,1,44977,3226,3291
397685,2078,12,3918,27,1,44977,3226,3291
397684,2078,12,2494,52,1,44977,3226,3291
397683,2078,12,3564,6,1,44977,3226,3291
397682,2078,12,1357,4,0,44977,3226,3291
397681,2078,12,1124,0,0,44977,3226,3291
397680,2078,12,1045,99,0,44977,3226,3291
397679,2078,12,2141,69,1,44977,3226,3291
397678,2078,12,4796,65,1,44977,3226,3291
397677,2078,12,7298,54,2,44977,3226,3291
397676,2078,12,7494,60,2,44977,3226,3291
397675,2078,12,12379,49,4,44977,3226,3291
397674,2078,12,10254,53,3,44977,3226,3291
397673,2078,12,9062,51,3,44977,3226,3291
397672,2078,12,14882,62,4,44977,3226,3291
397671,2078,12,16116,55,5,44977,3226,3291
397670,2078,13,18041,16,5,44977,3226,3291
397669,2078,13,10460,30,3,44977,3226,3291
397668,2078,13,5073,42,1,44977,3226,3291
397667,2078,13,5897,50,2,44977,3226,3291
397666,2078,13,8117,66,2,44977,3226,3291
397665,2078,13,14987,40,4,44977,3226,3291
397664,2078,13,13816,64,4,44977,3226,3291
397663,2078,13,11889,42,3,44977,3226,3291
397662,2078,13,16567,42,5,44977,3226,3291
397661,2078,13,26038,55,8,44977,3226,3291
397660,2078,13,28252,33,8,44977,3226,3291
397659,2078,13,15644,24,5,44977,3226,3291
397658,2078,13,11565,8,3,44977,3226,3291
397657,2078,13,2016,0,1,44977,3226,3291
397656,2078,13,878,16,0,44977,3226,3291
397655,2078,13,1216,0,0,44977,3226,3291
396550,2078,12,2035,100,2,44974,3223,3262
396549,2078,12,1931,86,1,44974,3223,3262
396548,2078,12,5145,53,4,44974,3223,3262
396547,2078,12,4975,24,4,44974,3223,3262
396546,2078,12,4639,53,4,44974,3223,3262
396545,2078,12,2173,33,2,44974,3223,3262
396544,2078,12,1158,65,1,44974,3223,3262
396543,2078,12,3778,83,3,44974,3223,3262
396542,2078,12,2490,44,2,44974,3223,3262
396541,2078,12,15429,90,12,44974,3223,3262
396540,2078,12,12732,53,10,44974,3223,3262
396539,2078,12,12015,47,9,44974,3223,3262
396538,2078,12,11232,54,9,44974,3223,3262
396537,2078,12,9131,49,7,44974,3223,3262
396536,2078,12,13222,55,10,44974,3223,3262
396535,2078,12,10444,41,8,44974,3223,3262
396534,2078,12,5796,23,4,44974,3223,3262
396533,2078,12,4435,50,3,44974,3223,3262
396532,2078,12,3346,29,3,44974,3223,3262
396531,2078,12,1914,9,1,44974,3223,3262
396530,2078,12,2049,22,2,44974,3223,3262
396529,2078,12,688,28,1,44974,3223,3262
396528,2078,12,102,0,0,44974,3223,3262
395067,2078,12,630,100,0,44973,3231,3309
395066,2078,12,2296,49,2,44973,3231,3309
395065,2078,12,1521,31,1,44973,3231,3309
395064,2078,12,2136,66,1,44973,3231,3309
395063,2078,12,1719,16,1,44973,3231,3309
395062,2078,12,2676,65,2,44973,3231,3309
395061,2078,12,4039,52,3,44973,3231,3309
395060,2078,12,1856,22,1,44973,3231,3309
395059,2078,12,3119,79,2,44973,3231,3309
395058,2078,12,4860,53,3,44973,3231,3309
395057,2078,12,6499,36,4,44973,3231,3309
395056,2078,12,4841,47,3,44973,3231,3309
395055,2078,12,4654,45,3,44973,3231,3309
395054,2078,12,2815,43,2,44973,3231,3309
395053,2078,12,1765,52,1,44973,3231,3309
395052,2078,12,3472,91,2,44973,3231,3309
395051,2078,12,2468,83,2,44973,3231,3309
395050,2078,12,908,43,1,44973,3231,3309
395049,2078,12,3024,52,2,44973,3231,3309
395048,2078,12,4432,67,3,44973,3231,3309
395047,2078,12,4768,72,3,44973,3231,3309
395046,2078,12,6413,57,4,44973,3231,3309
395045,2078,12,6347,71,4,44973,3231,3309
395044,2078,12,5937,63,4,44973,3231,3309
395043,2078,12,7011,45,5,44973,3231,3309
395042,2078,12,8567,50,6,44973,3231,3309
395041,2078,12,5886,29,4,44973,3231,3309
395040,2078,12,3626,40,2,44973,3231,3309
395039,2078,12,3881,74,3,44973,3231,3309
395038,2078,12,5932,47,4,44973,3231,3309
395037,2078,12,5673,45,4,44973,3231,3309
395036,2078,12,5509,28,4,44973,3231,3309
395035,2078,12,1497,38,1,44973,3231,3309
395034,2078,12,7254,38,5,44973,3231,3309
395033,2078,12,3814,25,3,44973,3231,3309
395032,2078,12,2076,13,1,44973,3231,3309
395031,2078,12,5108,23,3,44973,3231,3309
395030,2078,12,253,100,0,44973,3231,3309
395029,2078,12,241,0,0,44973,3231,3309
394017,2078,12,149,100,0,44972,3275,3296
394016,2078,12,4987,83,3,44972,3275,3296
394015,2078,12,6057,46,3,44972,3275,3296
394014,2078,12,8419,60,5,44972,3275,3296
394013,2078,12,18143,62,10,44972,3275,3296
394012,2078,12,16579,54,9,44972,3275,3296
394011,2078,12,25669,51,14,44972,3275,3296
394010,2078,12,17542,44,9,44972,3275,3296
394009,2078,12,7568,44,4,44972,3275,3296
394008,2078,12,6286,57,3,44972,3275,3296
394007,2078,12,4290,61,2,44972,3275,3296
394006,2078,12,5980,56,3,44972,3275,3296
394005,2078,12,8287,61,4,44972,3275,3296
394004,2078,12,9310,58,5,44972,3275,3296
394003,2078,12,12409,37,7,44972,3275,3296
394002,2078,12,5914,30,3,44972,3275,3296
394001,2078,12,6223,44,3,44972,3275,3296
394000,2078,12,5714,58,3,44972,3275,3296
393999,2078,12,5364,43,3,44972,3275,3296
393998,2078,12,5067,38,3,44972,3275,3296
393997,2078,12,4847,13,3,44972,3275,3296
393996,2078,12,1889,0,1,44972,3275,3296
393995,2078,12,90,0,0,44972,3275,3296
392955,2078,12,1331,98,0,44971,3279,3294
392954,2078,12,2626,76,1,44971,3279,3294
392953,2078,12,7782,49,2,44971,3279,3294
392952,2078,12,3650,51,1,44971,3279,3294
392951,2078,12,5510,36,1,44971,3279,3294
392950,2078,12,4605,43,1,44971,3279,3294
392949,2078,12,2923,48,1,44971,3279,3294
392948,2078,12,5110,30,1,44971,3279,3294
392947,2078,12,1823,61,0,44971,3279,3294
392946,2078,12,3060,36,1,44971,3279,3294
392945,2078,12,5785,58,1,44971,3279,3294
392944,2078,12,5667,69,1,44971,3279,3294
392943,2078,12,14733,31,4,44971,3279,3294
392942,2078,12,3679,71,1,44971,3279,3294
392941,2078,12,1203,18,0,44971,3279,3294
392940,2078,12,9311,26,2,44971,3279,3294
392939,2078,12,9296,41,2,44971,3279,3294
392938,2078,12,6430,27,2,44971,3279,3294
392937,2078,12,3899,53,1,44971,3279,3294
392936,2078,12,3845,23,1,44971,3279,3294
392935,2078,12,5820,14,1,44971,3279,3294
392934,2078,12,2690,8,1,44971,3279,3294
392933,2078,12,384,100,0,44971,3279,3294
392932,2078,12,6222,21,2,44971,3279,3294
392931,2078,12,4352,63,1,44971,3279,3294
392930,2078,12,10186,44,3,44971,3279,3294
392929,2078,12,11110,66,3,44971,3279,3294
392928,2078,12,18406,48,5,44971,3279,3294
392927,2078,12,13944,39,3,44971,3279,3294
392926,2078,12,16790,40,4,44971,3279,3294
392925,2078,12,15912,73,4,44971,3279,3294
392924,2078,12,25107,45,6,44971,3279,3294
392923,2078,12,38080,37,9,44971,3279,3294
392922,2078,12,10838,35,3,44971,3279,3294
392921,2078,12,9654,53,2,44971,3279,3294
392920,2078,12,2858,67,1,44971,3279,3294
392919,2078,12,9062,50,2,44971,3279,3294
392918,2078,12,7998,77,2,44971,3279,3294
392917,2078,12,8611,45,2,44971,3279,3294
392916,2078,12,12827,48,3,44971,3279,3294
392915,2078,12,18324,43,5,44971,3279,3294
392914,2078,12,13553,47,3,44971,3279,3294
392913,2078,13,15723,36,4,44971,3279,3294
392912,2078,13,11339,29,3,44971,3279,3294
392911,2078,13,4969,30,1,44971,3279,3294
392910,2078,13,5372,28,1,44971,3279,3294
392909,2078,13,4053,0,1,44971,3279,3294
392908,2078,13,359,0,0,44971,3279,3294
391776,2078,12,19,100,0,44970,3253,3285
391775,2078,12,598,94,0,44970,3253,3285
391774,2078,12,434,35,0,44970,3253,3285
391773,2078,12,336,67,0,44970,3253,3285
391772,2078,12,3467,77,1,44970,3253,3285
391771,2078,12,1076,46,0,44970,3253,3285
391770,2078,12,3221,39,1,44970,3253,3285
391769,2078,12,2350,61,1,44970,3253,3285
391768,2078,12,2082,32,1,44970,3253,3285
391767,2078,12,6631,65,2,44970,3253,3285
391766,2078,12,11910,44,4,44970,3253,3285
391765,2078,12,9774,31,3,44970,3253,3285
391764,2078,12,6270,19,2,44970,3253,3285
391763,2078,12,6545,21,2,44970,3253,3285
391762,2078,12,9958,27,3,44970,3253,3285
391761,2078,12,4703,58,2,44970,3253,3285
391760,2078,12,6097,2,2,44970,3253,3285
391759,2078,12,1643,89,1,44970,3253,3285
391758,2078,12,8974,21,3,44970,3253,3285
391757,2078,12,8015,65,3,44970,3253,3285
391756,2078,12,7618,26,3,44970,3253,3285
391755,2078,12,5117,64,2,44970,3253,3285
391754,2078,12,4888,43,2,44970,3253,3285
391753,2078,12,6193,33,2,44970,3253,3285
391752,2078,12,18999,60,6,44970,3253,3285
391751,2078,12,19603,56,7,44970,3253,3285
391750,2078,12,19931,70,7,44970,3253,3285
391749,2078,12,40522,43,13,44970,3253,3285
391748,2078,12,22344,42,7,44970,3253,3285
391747,2078,12,39145,55,13,44970,3253,3285
391746,2078,12,16070,24,5,44970,3253,3285
391745,2078,12,5144,5,2,44970,3253,3285
391744,2078,12,721,0,0,44970,3253,3285
390550,2078,12,1129,100,0,44967,3247,3270
390549,2078,12,1356,96,1,44967,3247,3270
390548,2078,12,2836,57,1,44967,3247,3270
390547,2078,12,2256,68,1,44967,3247,3270
390546,2078,12,3873,54,2,44967,3247,3270
390545,2078,12,7936,63,3,44967,3247,3270
390544,2078,12,9178,56,4,44967,3247,3270
390543,2078,12,6555,46,3,44967,3247,3270
390542,2078,12,4936,41,2,44967,3247,3270
390541,2078,12,4593,62,2,44967,3247,3270
390540,2078,12,8313,55,3,44967,3247,3270
390539,2078,12,9736,44,4,44967,3247,3270
390538,2078,12,6657,48,3,44967,3247,3270
390537,2078,12,12916,59,5,44967,3247,3270
390536,2078,12,19955,32,8,44967,3247,3270
390535,2078,12,11342,34,5,44967,3247,3270
390534,2078,12,15215,63,6,44967,3247,3270
390533,2078,12,11783,50,5,44967,3247,3270
390532,2078,12,18665,40,8,44967,3247,3270
390531,2078,12,13869,44,6,44967,3247,3270
390530,2078,12,10667,34,4,44967,3247,3270
390529,2078,12,11769,38,5,44967,3247,3270
390528,2078,12,5930,30,2,44967,3247,3270
390527,2078,12,7422,16,3,44967,3247,3270
390526,2078,12,6976,52,3,44967,3247,3270
390525,2078,12,6805,25,3,44967,3247,3270
390524,2078,12,21857,5,9,44967,3247,3270
389503,2078,12,310,100,0,44966,3226,3270
389502,2078,12,659,0,0,44966,3226,3270
389501,2078,12,826,0,0,44966,3226,3270
389500,2078,12,1335,61,1,44966,3226,3270
389499,2078,12,3807,87,2,44966,3226,3270
389498,2078,12,7687,64,3,44966,3226,3270
389497,2078,12,21284,63,9,44966,3226,3270
389496,2078,12,19454,64,9,44966,3226,3270
389495,2078,12,38133,52,17,44966,3226,3270
389494,2078,12,48372,38,21,44966,3226,3270
389493,2078,12,37359,39,17,44966,3226,3270
389492,2078,12,34502,23,15,44966,3226,3270
389491,2078,12,7584,10,3,44966,3226,3270
389490,2078,12,2014,32,1,44966,3226,3270
389489,2078,12,1233,21,1,44966,3226,3270
389488,2078,12,1498,0,1,44966,3226,3270
388251,2078,11,422,0,0,44965,3230,3257
388250,2078,11,2518,0,0,44965,3230,3257
388249,2078,11,662,0,0,44965,3230,3257
388248,2078,11,286,0,0,44965,3230,3257
388247,2078,11,315,0,0,44965,3230,3257
388246,2078,11,872,39,0,44965,3230,3257
388245,2078,11,703,56,0,44965,3230,3257
388244,2078,11,1605,83,0,44965,3230,3257
388243,2078,11,684,58,0,44965,3230,3257
388242,2078,11,4369,47,1,44965,3230,3257
388241,2078,11,3186,15,1,44965,3230,3257
388240,2078,11,2744,91,1,44965,3230,3257
388239,2078,11,2991,53,1,44965,3230,3257
388238,2078,11,3222,56,1,44965,3230,3257
388237,2078,11,4748,37,1,44965,3230,3257
388236,2078,11,5610,49,1,44965,3230,3257
388235,2078,11,9982,34,2,44965,3230,3257
388234,2078,11,6555,46,1,44965,3230,3257
388233,2078,11,2609,42,1,44965,3230,3257
388232,2078,11,7477,13,1,44965,3230,3257
388231,2078,11,4853,72,1,44965,3230,3257
388230,2078,11,9969,38,2,44965,3230,3257
388229,2078,11,7303,56,1,44965,3230,3257
388228,2078,11,9632,9,2,44965,3230,3257
388227,2078,11,7062,52,1,44965,3230,3257
388226,2078,11,17430,18,3,44965,3230,3257
388225,2078,11,9082,18,2,44965,3230,3257
388224,2078,11,1183,5,0,44965,3230,3257
388223,2078,11,3207,23,1,44965,3230,3257
388222,2078,11,6192,38,1,44965,3230,3257
388221,2078,11,7451,43,1,44965,3230,3257
388220,2078,12,4730,0,1,44965,3230,3257
388219,2078,12,4556,2,1,44965,3230,3257
388218,2078,12,833,44,0,44965,3230,3257
388217,2078,12,1087,0,0,44965,3230,3257
388216,2078,12,73,100,0,44965,3230,3257
388215,2078,12,7410,65,1,44965,3230,3257
388214,2078,12,7543,59,1,44965,3230,3257
388213,2078,12,3094,0,1,44965,3230,3257
388212,2078,12,4063,0,1,44965,3230,3257
388211,2078,12,1859,0,0,44965,3230,3257
388210,2078,12,389,0,0,44965,3230,3257
388209,2078,12,2517,0,0,44965,3230,3257
388208,2078,12,334,82,0,44965,3230,3257
388207,2078,12,1923,13,0,44965,3230,3257
388206,2078,12,6165,32,1,44965,3230,3257
388205,2078,12,3892,50,1,44965,3230,3257
388204,2078,12,6970,38,1,44965,3230,3257
388203,2078,12,15935,54,3,44965,3230,3257
388202,2078,12,26019,66,5,44965,3230,3257
388201,2078,12,27752,46,5,44965,3230,3257
388200,2078,12,29443,63,6,44965,3230,3257
388199,2078,12,58835,60,11,44965,3230,3257
388198,2078,12,55927,44,11,44965,3230,3257
388197,2078,12,37187,14,7,44965,3230,3257
388196,2078,12,12671,17,2,44965,3230,3257
388195,2078,12,6942,43,1,44965,3230,3257
388194,2078,12,12368,50,2,44965,3230,3257
388193,2078,12,16830,36,3,44965,3230,3257
388192,2078,12,9013,31,2,44965,3230,3257
388191,2078,12,5342,0,1,44965,3230,3257
386935,2078,11,2147,100,2,44964,3234,3250
386934,2078,11,14514,80,13,44964,3234,3250
386933,2078,11,8732,73,8,44964,3234,3250
386932,2078,11,10341,59,9,44964,3234,3250
386931,2078,11,22121,78,20,44964,3234,3250
386930,2078,11,21940,49,19,44964,3234,3250
386929,2078,11,14522,76,13,44964,3234,3250
386928,2078,11,7044,45,6,44964,3234,3250
386927,2078,11,3507,37,3,44964,3234,3250
386926,2078,11,1858,82,2,44964,3234,3250
386925,2078,11,856,47,1,44964,3234,3250
386924,2078,11,1961,13,2,44964,3234,3250
386923,2078,11,1758,30,2,44964,3234,3250
386922,2078,11,658,17,1,44964,3234,3250
386921,2078,11,328,88,0,44964,3234,3250
386920,2078,11,333,8,0,44964,3234,3250
386919,2078,11,27,0,0,44964,3234,3250
385793,2078,11,5708,100,4,44963,3226,3250
385792,2078,11,17959,57,12,44963,3226,3250
385791,2078,11,17482,37,12,44963,3226,3250
385790,2078,11,9569,69,6,44963,3226,3250
385789,2078,11,10038,77,7,44963,3226,3250
385788,2078,11,9129,69,6,44963,3226,3250
385787,2078,11,8061,65,5,44963,3226,3250
385786,2078,11,11385,69,8,44963,3226,3250
385785,2078,11,15570,62,10,44963,3226,3250
385784,2078,11,13866,73,9,44963,3226,3250
385783,2078,11,14650,40,10,44963,3226,3250
385782,2078,11,6884,43,5,44963,3226,3250
385781,2078,11,3581,61,2,44963,3226,3250
385780,2078,11,1120,36,1,44963,3226,3250
385779,2078,11,1629,31,1,44963,3226,3250
385778,2078,11,1806,60,1,44963,3226,3250
385777,2078,11,1405,0,1,44963,3226,3250
384314,2078,11,446,100,0,44960,3235,3276
384313,2078,11,7754,87,5,44960,3235,3276
384312,2078,11,8949,51,5,44960,3235,3276
384311,2078,11,12368,56,7,44960,3235,3276
384310,2078,11,12943,54,8,44960,3235,3276
384309,2078,11,11210,36,7,44960,3235,3276
384308,2078,11,12053,37,7,44960,3235,3276
384307,2078,11,8244,55,5,44960,3235,3276
384306,2078,11,5694,31,3,44960,3235,3276
384305,2078,11,4286,36,3,44960,3235,3276
384304,2078,11,3313,88,2,44960,3235,3276
384303,2078,11,4714,70,3,44960,3235,3276
384302,2078,11,3493,15,2,44960,3235,3276
384301,2078,11,784,0,0,44960,3235,3276
384300,2078,11,4491,82,3,44960,3235,3276
384299,2078,11,6034,55,4,44960,3235,3276
384298,2078,11,8270,68,5,44960,3235,3276
384297,2078,11,5415,38,3,44960,3235,3276
384296,2078,11,6176,36,4,44960,3235,3276
384295,2078,11,7823,50,5,44960,3235,3276
384294,2078,11,11812,55,7,44960,3235,3276
384293,2078,11,11200,47,7,44960,3235,3276
384292,2078,11,7917,20,5,44960,3235,3276
384291,2078,11,5098,0,3,44960,3235,3276
384290,2078,11,756,39,0,44960,3235,3276
384289,2078,12,271,0,0,44960,3235,3276
383300,2078,11,133,100,0,44959,3272,3296
383299,2078,11,1160,95,1,44959,3272,3296
383298,2078,11,1785,73,1,44959,3272,3296
383297,2078,11,4096,85,3,44959,3272,3296
383296,2078,11,5267,71,3,44959,3272,3296
383295,2078,11,4639,70,3,44959,3272,3296
383294,2078,11,6767,45,4,44959,3272,3296
383293,2078,11,7019,36,4,44959,3272,3296
383292,2078,11,4566,64,3,44959,3272,3296
383291,2078,11,3437,28,2,44959,3272,3296
383290,2078,11,2342,71,1,44959,3272,3296
383289,2078,11,9415,65,6,44959,3272,3296
383288,2078,11,13309,60,8,44959,3272,3296
383287,2078,11,11464,67,7,44959,3272,3296
383286,2078,11,13385,58,8,44959,3272,3296
383285,2078,11,15431,31,10,44959,3272,3296
383284,2078,11,17005,45,11,44959,3272,3296
383283,2078,12,13788,45,9,44959,3272,3296
383282,2078,12,21021,15,13,44959,3272,3296
383281,2078,12,2212,0,1,44959,3272,3296
382176,2078,11,49,100,0,44958,3245,3285
382175,2078,11,1547,51,1,44958,3245,3285
382174,2078,11,3246,86,2,44958,3245,3285
382173,2078,11,987,13,0,44958,3245,3285
382172,2078,11,4591,55,2,44958,3245,3285
382171,2078,11,7291,60,3,44958,3245,3285
382170,2078,11,3000,35,1,44958,3245,3285
382169,2078,11,6811,77,3,44958,3245,3285
382168,2078,11,11605,53,5,44958,3245,3285
382167,2078,11,10560,37,5,44958,3245,3285
382166,2078,11,9376,45,4,44958,3245,3285
382165,2078,11,4183,22,2,44958,3245,3285
382164,2078,11,2698,37,1,44958,3245,3285
382163,2078,11,2439,61,1,44958,3245,3285
382162,2078,11,1857,14,1,44958,3245,3285
382161,2078,11,1936,34,1,44958,3245,3285
382160,2078,11,1466,41,1,44958,3245,3285
382159,2078,11,2678,52,1,44958,3245,3285
382158,2078,11,661,34,0,44958,3245,3285
382157,2078,11,4026,20,2,44958,3245,3285
382156,2078,11,2456,0,1,44958,3245,3285
382155,2078,11,511,97,0,44958,3245,3285
382154,2078,11,5214,50,2,44958,3245,3285
382153,2078,11,4327,42,2,44958,3245,3285
382152,2078,11,4836,18,2,44958,3245,3285
382151,2078,11,6514,21,3,44958,3245,3285
382150,2078,11,3656,16,2,44958,3245,3285
382149,2078,11,1489,20,1,44958,3245,3285
382148,2078,11,9808,53,5,44958,3245,3285
382147,2078,11,12651,55,6,44958,3245,3285
382146,2078,11,12161,57,6,44958,3245,3285
382145,2078,11,16364,46,8,44958,3245,3285
382144,2078,11,32908,56,16,44958,3245,3285
382143,2078,11,14484,20,7,44958,3245,3285
382142,2078,11,3575,0,2,44958,3245,3285
381101,2078,11,186,100,0,44957,3252,3277
381100,2078,11,12041,92,7,44957,3252,3277
381099,2078,11,28708,54,17,44957,3252,3277
381098,2078,11,28755,40,17,44957,3252,3277
381097,2078,11,21232,52,13,44957,3252,3277
381096,2078,11,13102,54,8,44957,3252,3277
381095,2078,11,6882,50,4,44957,3252,3277
381094,2078,11,6785,56,4,44957,3252,3277
381093,2078,11,9113,65,6,44957,3252,3277
381092,2078,11,4249,67,3,44957,3252,3277
381091,2078,11,4416,69,3,44957,3252,3277
381090,2078,11,2872,58,2,44957,3252,3277
381089,2078,11,1925,72,1,44957,3252,3277
381088,2078,11,3074,67,2,44957,3252,3277
381087,2078,11,3900,79,2,44957,3252,3277
381086,2078,11,4742,49,3,44957,3252,3277
381085,2078,11,4914,38,3,44957,3252,3277
381084,2078,11,5185,32,3,44957,3252,3277
381083,2078,11,2580,30,2,44957,3252,3277
381082,2078,11,1048,0,1,44957,3252,3277
381081,2078,11,113,0,0,44957,3252,3277
379965,2078,11,6157,100,3,44956,3267,3310
379964,2078,11,10084,56,5,44956,3267,3310
379963,2078,11,12452,65,6,44956,3267,3310
379962,2078,11,13373,58,6,44956,3267,3310
379961,2078,11,18987,67,8,44956,3267,3310
379960,2078,11,16737,71,7,44956,3267,3310
379959,2078,11,13130,70,6,44956,3267,3310
379958,2078,11,15886,64,7,44956,3267,3310
379957,2078,11,8657,55,4,44956,3267,3310
379956,2078,11,5392,72,2,44956,3267,3310
379955,2078,11,10639,73,5,44956,3267,3310
379954,2078,11,6403,54,3,44956,3267,3310
379953,2078,11,3221,73,1,44956,3267,3310
379952,2078,11,3816,44,2,44956,3267,3310
379951,2078,11,3225,45,1,44956,3267,3310
379950,2078,11,665,77,0,44956,3267,3310
379949,2078,11,4416,64,2,44956,3267,3310
379948,2078,11,7761,46,3,44956,3267,3310
379947,2078,11,9358,51,4,44956,3267,3310
379946,2078,11,9840,29,4,44956,3267,3310
379945,2078,12,9901,26,4,44956,3267,3310
379944,2078,12,5351,49,2,44956,3267,3310
379943,2078,12,9535,29,4,44956,3267,3310
379942,2078,12,11236,23,5,44956,3267,3310
379941,2078,12,3523,39,2,44956,3267,3310
379940,2078,12,1776,0,1,44956,3267,3310
379939,2078,12,2318,0,1,44956,3267,3310
379031,2078,11,1878,100,1,44946,3247,3267
379030,2078,11,12539,96,10,44946,3247,3267
379029,2078,11,15161,66,12,44946,3247,3267
379028,2078,11,14168,43,11,44946,3247,3267
379027,2078,11,5237,60,4,44946,3247,3267
379026,2078,11,11437,92,9,44946,3247,3267
379025,2078,11,26272,61,20,44946,3247,3267
379024,2078,11,21101,25,16,44946,3247,3267
379023,2078,11,7033,35,5,44946,3247,3267
379022,2078,11,5661,44,4,44946,3247,3267
379021,2078,11,1839,55,1,44946,3247,3267
379020,2078,11,3327,29,3,44946,3247,3267
379019,2078,11,2101,33,2,44946,3247,3267
379018,2078,11,885,28,1,44946,3247,3267
379017,2078,11,43,0,0,44946,3247,3267
378313,2078,11,602,100,1,44945,3210,3240
378312,2078,11,4619,80,6,44945,3210,3240
378311,2078,11,15772,99,20,44945,3210,3240
378310,2078,11,22160,52,29,44945,3210,3240
378309,2078,11,21013,52,27,44945,3210,3240
378308,2078,11,11033,30,14,44945,3210,3240
378307,2078,11,1480,31,2,44945,3210,3240
378306,2078,11,446,40,1,44945,3210,3240
378305,2078,11,226,100,0,44945,3210,3240
378304,2078,11,33,100,0,44945,3210,3240
378303,2078,11,97,0,0,44945,3210,3240
377604,2078,11,2998,100,4,44944,3220,3235
377603,2078,11,5363,48,7,44944,3220,3235
